bidder_id,country_cnt_mean_auc
8c073c32a0fc503dcb39c0ea9fbd29c8jgbz4,1.0
8c09f4afd78059d9200cddc435f5c48ceph11,1.09090909091
8c181b35901dd236e6c7c634117ffb11m7uwy,1.0
8c234a6ee50ffa1a5f30bb1b894ec3f4q3oha,1.0
8c2ae8faeaa2dc6d259433b722ced26895g5b,1.0
8c2bdb9dd878a811701838002627a056be0ce,1.36936936937
8c2dc12395419cff62e7048703c0a82c8ntbi,2.06392694064
8c339df2050a428c04a1c2bcbfe4a143loj8l,1.00529100529
8c33cf751b05ca6a9d886a379a84a2ees9jlu,1.00279329609
8c35615ce3ba8ba1a157181419b5d0c1b11rb,1.40422721268
8c3631460a4d25d2b21b1f92ebbad752a19ww,1.38461538462
8c39ba6a36e3ecb856a6f5c2e4ecef03o9ced,1.04545454545
8c412ae875b672f18073d643c74f9f0clzbyw,1.02222222222
8c4391602dbc833beb703584ad84f9devqk3m,1.1568627451
8c4b0d95ba36c0ba2a52f9043c62fccev75uu,1.4
8c6910cbee922c692c0c57c4b17de1765of30,1.0
8c6f5f5187bbb0b9b55dd7d95122a955hss2p,1.02631578947
8c939b6713b7881538cb05eca89cfb1cw1lhm,1.0
8ca6d4361a86b4aac4c1a7c00697da87m2po0,1.0
8cab09b069755eca2b4e7fd6f6981d7d8n88o,1.0
8cb96eaadc11cf4f914bad84518632e7czdyl,1.0
8cba56e5e7c2be942ea8472b73f0842fil1x0,1.0
8cc03b92898255ce4b096454645599ae5zoc0,1.0
8cc1493632e0bc63741f523e454ee5cd6obbs,1.0
8cc159a13fcb559c729b3b94ed434fedowmsi,1.0
8ccd136adb81eba53203281dfeabb425k1dhw,1.0
8cf5b1acfefa1bcd8aba126c0c19e298xnjie,1.40853658537
8d18dc25428a6e80b266835d78930e43e56q1,1.02325581395
8d1eee95c90702c4b93cf9d03df64d487q5uz,1.0
8d2144f1fcba68f91012b5d13adb609bhqio6,1.28571428571
8d250e389e085a944215977fe0ea0834xwc8h,2.0
8d328691488417a21cbe13c21f57ae0b9jxl5,1.26837060703
8d3e924ebfbfef89d62a62308e106d3erai9m,1.0
8d3ec1167ab74e29430f60699f10af3fyi7za,1.0
8d43ad48f315364be4d979d2e9d5ee67quqyi,1.0
8d49c8e70bf96a255baf30acc76a3f59b394w,1.0
8d4a215878568d15038dc28a21742592a684e,1.03816793893
8d4cc3988c9cb3b902c07cdd1a68fd4f36cit,1.0
8d500e174fc28d494482f8ccb9438608zd51s,1.0
8d506c4b1d130cfeac6a5f179db00e51tk5zi,1.0
8d5e4639289db8cffdd0c0466075ed53rl806,1.0
8d638f6da12614d6b369249410c3d278n8qme,1.0
8d66be6830f32ce0c68ec467c028da04n35t2,1.02380952381
8d67c88c345b56e922327c06c71b7046m6ohz,1.0
8d6dcd459ab23f1d852e6ff9cb86864e32zb0,1.10091743119
8d75f5fe1f27ad65a976af95c1cb3198zir0b,1.75
8d7e9b525a68c16dcff35f0e9b8bba51hkfty,1.30158730159
8d81a8662517000d9598eefb38d842bcu9lce,1.0
8d8f705595701b921012777a281a553622300,1.0
8dabb497d902aaee22c9ffc414a2b7b81crqo,1.18181818182
8dac2b259fd1c6d1120e519fb1ac14fbqvax8,1.40632603406
8dcb9fabf6dee9ffb675789461a7d1bd2a6pz,1.28042328042
8dda342d51fb63a85b1546fcbab3c93ci1zc1,1.0
8de1270cdae69fc973118c0211b14f59drhf5,1.22413793103
8df5d645ed4040b857c121a4459b7976n5u3b,1.0
8dfc3ccbcf3457a6a0cdecd5279396a1r51ra,2.40909090909
8e0462410d727b34290fec10fd5661761yc8u,1.00840336134
8e05310a342aec93aaec69a638e83a96aqyo7,1.07228915663
8e1209454c732363b822548a83ee5d74f5wj8,1.11312217195
8e1f8e5907b3cc256a2a57ae9ac81e063gbz4,3.0
8e223db0dc0afc22777cc37b6b856b64ur2zu,1.2
8e2867bcf82905cdfcf9afa1fe001caege0sy,1.2
8e2a43abb8fcd8ef9801c69fc04bfcb5kyc41,1.08333333333
8e2b05e0910d7d1b7a0fccc82a0a3f58k15eb,1.11363636364
8e2f86f54b3a2ae6307ef2641ef4085b674qp,1.64748201439
8e3275ded520e87c6aee4ce1c8f4d09awg1va,1.0
8e42a87c8aaee2187ee417f18ade0133325mt,1.02542372881
8e46e0478d1fda88696becb31ff7978am9gxx,1.84630350195
8e58e432c844566b011420afc5b6d3d342hjc,1.0
8e5924fb5117483a77c79b3ebd6bd3c155jex,1.0
8e6a259b20c1dce7221f90bb8cafa48bjneon,1.2
8e78b9881e4f7e31d9f21badbb7841e5b439b,1.0
8e7cb66d20a6a14e138068b5b82e04dct54f2,1.0
8e7e7ccf86cff4cda5c2eb5fddb60b877pvrh,1.0
8e80f1fc8b77cc54a70a048fbd9dda34ig2ou,1.0
8e956a7d3b9710b2e401e6ebc9d5fdce0dh3b,1.14814814815
8e98950fbd40a46ed9acbf5965bdc597tu1uq,1.0
8ea020a1fdccfd726f74ed7e90dc3400zy9iy,1.0
8ea47af14bbd7af9711827fbf606a6des63t8,1.0
8eabe5a04dd02d83b05b93352c172bf0knr88,1.0
8eb7051f291a31dd19950b100722419b633td,1.23875
8ebc5b544d62622e45e1ee22a56265e0xwwsb,15.7272727273
8ebe360d60cc0f38739178c166dae4c3ednji,1.0
8ec101b84b9001f214a88afd8a9741d8pvk1p,1.0
8ec77c402265170cdff483194d26a711b2jw9,1.0
8ec7a38b81e49e8cb4b9ddc890b2454e6uxy0,1.0
8ec7ed06cf55505b85a4cb67d53abbdeedpsh,1.33720930233
8ec8add138ed551bd5a9175eae0cb972ie0pk,1.0
8ec9269ed4f5aef4584d887dfd9e595aaynzb,1.0
8ed1cbb8ceafe5ba383c1daac225d8da4q0h3,1.0
8f00a4c4d7f097bc1688f8d89431f6bfmodq2,1.0
8f086b809805064f3c4a5dd48327c0f51yplz,1.52577319588
8f151251e160aa57b585e845523a076dc0zt3,1.44444444444
8f31030b3f56abd12653570000a1e544frlk4,1.0
8f434535037d1ea471a068b2354af83eihjbk,1.0
8f6605a649ae41fe950a6bf579452464d9lmc,1.20114942529
8f6f7baf33fe2a5206ed3ca88446a99bmq453,1.0
8f7d6624d09401b67984fb0912ca1597bq45v,1.1872659176
8f7df043da1fed585d15d87dc5cf997eug153,1.05882352941
8f8184582c7d8decd79749dcae6b2db58nkly,1.2
8f82564140a7b9609ee94cbce464d1531jt2q,1.0
8f903e6e380c42b5ad29d74dfbde74709ptfy,1.0
8fad20532730f10934b3b312cae79111tppwp,1.0
8fcacd7e2d6e85486e9c3cbd865b973fn8h6s,1.0
8fd35d215ab6530c2ef096c87233cbc93juwy,1.33333333333
8fe6da2176541d0ce24574dbb60f9107oq1kn,1.31707317073
900284c412387e0bb2dc2aa5ce42dbb9th70g,1.0
9017615b610371838ddd79d15ae8444e4elp2,1.0
9018c795033bf90f9a22f96e89127a4c940oq,1.0
9022e0e85539aabe9939ee7cf6d673a2celv4,1.0
903ae334d2ca4eac53cf2677a094dfddrprn2,1.13698630137
9044a9db0fa964feedd3decdeaeff431x3w02,1.0
904d3906784a275dc3b0378e398b4ea9d2zh6,1.0
9050996c52c9208b81fd198e60e8c109qehuj,1.38317757009
9057912bac8adfb25ae4260c60315c2bvtbxs,1.0
905f19209f17885236328ad7c05fd438mbsxh,1.0
90676da2d81b402bb5981c4226202582517ys,1.33846153846
906c51c7e1cb28e680642433ad3d2f5cpmy2d,1.0406504065
9071f2c9db0d42862ebd30221cc5388fk3bqr,1.0
907fd438cba07c60ca1819001a243dbe3zsep,1.234375
90953913d629a03e27590d0d0f64456601ktd,1.0
90a0e60473d2e6ab9590bb1303de0666cz8cy,1.57142857143
90ae5a9b479a82c0c918e637463f498bawikj,1.0
90b9f6ef75474bc2b0bcda6849cc484c0x8x7,2.5
90bb553b65144cafddc3f3d4a7783667a06ga,1.0
90dc7f55e3aac2e9aae6db88b5238be9g4mk3,1.0
90e55d6365663e1f5f21a3a1672399231zjyt,1.0
90eb8151eb82441b084d04893151619837abp,1.0
90fa38142498fc5127298235fd6be8f7fqeen,1.0
90fd7b3c991701dee376daeb09a0a5b7kawse,1.0
90fe8d6fc0bbe4ff2ca7833fe51bddbaaibof,1.20769230769
910e27d5bfd74ab546c15e881fbb0878jwom4,1.83333333333
910fedd6a080c487a416982290887905n5vcc,2.0
9114f32d9382a45ecf2772053293884b5o9oi,1.0
9119877d30c9ce64d5a866d8964b83acgcei9,1.0
913bdb6221205cdbc0aa2ccf46334bd456ma4,1.0
91440cf49af851458802edc54d0e09a9f746z,1.0
9145fcbbef328e478d751e3f9af24d8c5twus,1.0
9151c706fdf3f3fcb069c767d8d7cba6ipb97,1.0
915ccac760c7359a446100fd1a54bbf6oyrzf,1.2803030303
9167c4d2005c6e55bd7b3c1fe79e3fbd53hjl,1.0
9168df1eef03e16a4187546439d60a2edm8yu,1.32776617954
916aedb8fd708e100318969dfe57a4639hexd,1.41176470588
916c0eec1972af09369185dca92397adxwfbi,5.2380952381
916d2d806b772c9f227a9b3640e31469ljrxo,2.5
9194c14cc5caa9694db20e277ae8bd11t2nnv,1.0
9196288f121946095e5c402fd326109827t0a,1.0
9196904d6a4c812f3c308fae60fbe505hu6bh,1.0
9197b6590c6dceabd88ec93157fcc31fgb8a4,1.0
919d8a40c51f7c9fa1ffafb18bd97af7scta5,1.0
91a29600bbd08ee8ee2243b7a6437512wkomq,1.0
91a3c57b13234af24875c56fb7e2b2f4rb56a,1.16666666667
91b5d5034d073393f496b0a299484056zkxj5,1.5
91b8febfd1f556c06838992814e7653cr119e,1.0
91c749114e26abdb9a4536169f9b4580huern,1.0
91cb97491f3deb60457041ad665a642720z5z,1.0
91d917d9f7d2d83da3b7347d942b8e28tc8tv,1.0
91d9b706f63537c5fc0027c50b0e3b06qpdgz,1.0
91dcfc10da696a6d90966ff795751708er5fp,4.9
91f8124ae16af06da4c2faf76def28a21tpqp,1.0
91faaf66c176c09cbea0b9c7a533c77dc9ofl,1.0
91fed130a08c0c2135ec48e27c36f6cbj566a,1.0
91ffb37965e59f15c21cdac2b30b26f8ahvnq,1.21052631579
920467b673367b72a48cc88e764eb5cev80ib,1.0
920540ac4168ed08a1e297395a68d718gsqdn,1.0
920796b1e91e5740c589ea274cd9dca3c2c13,1.0
920bbc37a00224e524821a60d5dd003ei8xqe,1.45454545455
9211adb9cc770c78a70b55441acd146bfxnz2,1.15151515152
921a15808d9d09add2d98566d13919e5o1gx4,1.05960264901
92206f7aa033e61ca87375ff1828e460ui7v9,1.0
925da3db7f746f2602efb40021bacd3aihpvn,1.0
925dd85350ec44577b17099a8a07e17fbb47s,1.0
9268c5298c0588626d8c53fe7845a00eznhjt,1.6875
927ad8028866e12966cadac456ef74fbuq79b,1.0
927c5e145de79f9ee2ada0ddc054b4e9hc3qj,1.0
9285ac26241a771579bbf662cfd5c4ee79nos,1.4
928996e2dbbae8694d3650587cb49b1ahqbaz,1.0
929b75b44585b34d2b917ec181ecbcf298fr8,1.94360902256
92a63dbb8323426833b944a4fc196fe27pzha,1.0
92af1e40713e077ef87f5352fb56772fjnzm7,1.02782931354
92b08059f64e169e9da2cb31e2d0c3f4c7bay,2.0
92c10987aa1ac85822f3be39cb94fa27zd38f,1.35135135135
92ce3c44edd41ad3222481daac1ead35bouwj,1.33333333333
92daf2baaa209ff5ab1ac8902a39939dvr52g,1.0
92de3f03f87bf376a70c8b0c94ff3d9fzpm7b,1.0
92dea6a0e39b2800fbcf7f95ae5ff493enflb,1.0
92f1c0d8618205ce2fcc04e8ca5a92c6f6a7i,1.50819672131
92f2c8d4d96d95a60a0e7cc67f9e815bhqjpn,1.0
92f8392be617527734a2f18482815af9ak8l3,1.10041841004
9309a2e925b68b5160d2323b50919889etibv,1.01071428571
931b9dcd0501a9e8767c31dd2924fd74sia8u,1.0
931bf8ea5186d5501fb24151d8272c3a7ovjx,1.0
9328bc6389d718c41e33c4cefe7b9c15k1tau,1.38418708241
932fcaac5a6293741d82ae81af9013e86y0h5,1.0
9349befb45c4869b68e82a1944f4f01377cpz,1.0
934b29fbaf2e60c2724afa9252d7f7263sak2,1.0
934f288198c746d305f7cfee0d24e6cbh7h6t,1.16580310881
9365d4f9dd832bac3b9cc3e228c82addjb0qo,1.0
936a335eab4643c3529968a4d9b0c380esi7q,1.0
936d542904f515ea87bab7996497b11aszyco,1.0
936d73a062928a362901f0e507d57b0a8rjs7,1.0
9372e27ce85a8c8b9460b87c37cf55ecqjjkd,1.0
9375e98d0810ce9119ccf45300249636zfpd9,1.0
937b218dea1b47bb2a9cd6f496cd252a8rnr7,1.6
9389158f26a994d23d3e369f943c9720ugve7,1.03333333333
938d11f6906f58ce232cb6cfdf6d853aylmon,1.0
9390ac0a97e75b3b56fe63695d27a82euhv69,1.0
93918b2011b36c7494a6a63e280ea0278hym1,1.0
9393cc68d0357d7b200a94fdf93ee3cf7xg5l,1.0
939d053fad97e9aa9aea3c2179593bafnv0a7,1.17647058824
93a0ef434f5f1075581cccc9cf1daebe2lttm,1.0
93a452215273cc0e9f5ab6a90b3b99feqca78,1.5
93ab2dedd76c1859885cf724ebcd987c9ngfi,1.0
93c89b45149d54e8ba005d3114460202nccgz,1.0
93c9418ab65fb7ad71698ff221464287fp3wd,1.0
93cf2aca69e64bd6ce230791de924cae1td6l,1.25735294118
93de1d7f25d1cc53d6dca577c29da084rwv42,1.0
93e3c34171ab65e0b031dc67461e48b478u36,2.04596100279
93ea4b9b7c4244741f2d0c46245b3a73mnq9w,1.0
93f0d49e474deb9824a51ebcd365b27637yxb,1.4
93f9c2ea094ea1716a1604b9873cf806u9uev,1.0
94071c2aeff4e4a15fcca00db16443da9a6jz,1.0
9419b6875fe365ad734fe1a4be7411b1645qj,1.45804195804
942563fa6695a4b2f76ab6ff3bd58030i75z7,1.0
942af1514033a612b203ec58f7894c9fv899u,1.0
94324b0093dfdb91c50c5586044774c9w3vkn,1.0
9434778d2268f1fa2a8ede48c0cd05c097zey,1.34572490706
945b2a1c0ab92520694ad947fef286524fb17,1.0
945c7f4a9d8780193f262bd8d61378c49fbrw,1.08571428571
94827025fa74fbf81bb9a0dd9772509eby6zd,1.0
948b089d1315b1809c760693f98b762epwrf1,1.0
949689cced5d86578e6c8b664ea76d6aq6zxg,1.0
94a370b344f46c15fa13b4675f6fe1b17c1mh,1.0
94a903391732de504121baefa1eee0a4kswwu,1.0
94c899de4e75bd6bf471112715a2f5b27l28f,1.0
94c8c0f9c90820f28928caf5d122dabby69ts,2.0
94cca5329bfddb16106074fa193e3aa1yk4jx,1.0
94d47c4f0d63c3320b3b06713b9c73d2qj0cg,1.0
94da37a88b58f727b8451d54f36e6e2coh98j,1.0
94e182a5d0785a81b5ce24884dacf948bw9bb,1.0
94eb416c9a4ae222f3c6e3f66acccd2clgmhb,1.2962962963
950aa0150f419cd6361bd3c500e6e695xfljo,1.0
950caf6bff7f16426cce6d7f0cd47b44pkivn,1.51428571429
953879d32e39e014cf8ce73daa2547cb2ke8t,2.57083333333
953e01bab9ac8786b4bfc77d183732bbqw6ng,1.02083333333
9554bc1767c10733a48c1bbc8f6ebb078xher,1.33333333333
9584425056980faea9ba0efc4c2c4eadeyf48,1.23434991974
958de49cdd870198543313fcf574d7c4eutrl,1.10526315789
959a9c5ad5d5bb34e444bc0e332ea802m2bxg,1.0
95af110e50322ac526ac01722507c44f5xm7o,1.0
95af80db42edfce4e937550d60d79561punym,1.0
95da7836a18aab541ce50930c747e30e3bkgm,1.0
95efb775460080c0da57e154f27876d75xnsx,1.0
95f1c38d88ee08a110caafebc15548ee57xai,1.0
95fede5853bfffda8f50f6af494ff1d1hsgie,1.0
95ff2833eef5999a4f3ba4a7684d2b26a6v9j,1.0
960f9fd497a45943022d714c539de0fb80hh2,1.0
96145a3b21bf25e866844540be17251dn0v0w,1.0
96182d77634d39d78de105e7cda186914whuo,1.0
961ab8cb7952191816db53f8a11a35fe1zecm,1.28571428571
962f639fca6175c0be5b17692a7c56834vqhq,1.0
963d51ba4871a4f9e4d2523bcb3fe0517i0u7,1.0
964028ac24d4ca16c4b63f64b06df1c8ltrrl,8.5
9653f425ed82418570fbca890f7032b16sjjd,1.0843373494
9655ccc7c0c193f1549475f02c54dce45kjw7,1.72924187726
9685887173cc2e1e5ee3993832a4b153bfl9m,1.83333333333
96982cc1eefd6f526b512755151227c3h2w3l,1.09523809524
969b1c3e54877c5272df5fba2c98cdbd0d67z,1.34
96ab35ce475b1e85761f47d31663efff3sls9,1.0
96b65301673757dac5232fed60f25c9axb4l9,1.0
96b7bb4238e7ebb439d81d63db4c2796aoofv,1.04
96b90af2d3eea4d3b2bc725e1c92e212qu52g,1.00301204819
96b9377fa3fb252ccbdcf6a209764934w4pgt,1.0
96bd76b36803ecb04e24f5f3fbc4759934qvv,2.0
96c9e6cd4b5a86b85a576330260fb39aoir32,1.0
96caf14832aa8be04d98aa481b320392kb2gc,1.06206896552
96cbc626cb1b9b5334aa4c287e71c2dditzlk,1.26315789474
96ce315d1b4d0a2a02f4b021800f47a76ysug,1.0
96d19fea6299dfabe564c5a58bc716cbl3rvh,1.0
96dccfc370343f6871dc478d5b2fc3ffx95d3,1.13414634146
96f1a5bc788588e15de219317a5bce67ic4hm,1.0
96f31c5b3baa8704096cc8d4301b4c96i6fyp,1.67647058824
96f428c4d51b38d861357992871f4a0e8e23b,1.0
96fba786fe044b1267634e34ebedf1deqb86b,1.0
96fea49c41cd8d2294f158a8054249d9va9z0,1.0
9701c120352f0c2a78c0f7bce6587ed332ly2,1.03846153846
970987b919bb27f09db853fd51f144a0gg5kz,1.0
9722293bc263453f874a43c16c8cd1973topy,1.0
97268eb2ac171298eb03ecc6445d6879wk3pu,1.0
972bf5aae656504d6075a36141725b2dycvh6,1.0
97391bf7ba472f1b71c63f07cb974e55qtkf3,1.0
973a7df18c93c8ee0798a4bb724b69cdursiz,1.0
9742015d241afd1613a1bf3f830f94312b98a,1.0
9744d8ea513490911a671959c4a530d81fj5e,1.0
974da5d3f2cb05f9cf814d7080c98fedl09u1,1.21875
975dd5178d34453c1c3c8edc47cf44274uv5s,1.16216216216
9774dc752f855f07b9c00eb7018b607c0ymxo,1.0
9777885ebedaf1d66fe1ede53df38f7bitp0u,1.0
977f65bb37ad98d255f564ff2577276aom52w,1.0
9791702a487aaf4d60eb0357a5ee8d1292mg5,1.69109195402
9791bf2167d17edd5d98379a8821b078p49ic,1.0
9793f7cb1de19b71abc91ab7a708e4d061o0o,1.0
979a1ec31e1f7e4d92250552eb4749fdpy4mw,1.13357400722
979a78faac6f224eeb997662af4549e7t6q9a,1.0487804878
979ec4e42537907e0983b8fa8a96f36c4zedc,1.0
97ac4a68e5600c4b7a960d9580d4f251470mc,1.06666666667
97b002c9936e63a1fb9994a67615e84fft019,1.48387096774
97b212165c59098d778e1c4313bc50f80sn7l,1.37313432836
97b3c59bc2bd4734a7919be2b1f99403yovnm,1.46153846154
97c60fa9e9b6497caf694d0df4e8b1a1vglhm,1.0
97cfd4d2998f6063f2f42d164d05ac3dlfse6,1.0
97da86afabb18483d7bb18a0076a948a0mizd,1.175
97db2350652f8d01237fc4c59a470eb81h9gs,1.66666666667
97e442e83b7cf9301b781db845262868zgsub,1.0
97f22aeb034e53c6b35686353b7d1829nvgtu,1.0
97f541ffdcbd1ee34610e3099c5df42acfvcd,1.0
97f8a283651b364f66286a6a14d8cde18eszx,1.0
97fa45c705552888f3ec4e2ad430b1ad7jo34,1.0
9800646c6ff387ab5cc01d95e12ffd6cn27ep,1.02666666667
980a1950c0b5df2b9ed03cb05e657848p76xr,1.0
9819825acfa7e20c47a78bda5e76b195jh0gd,1.03703703704
982545648a2075aca7a71e9a66829f67utpf1,1.88888888889
98337d34a0b2da70c50ef3fa5c99566cptq50,1.0
98391a85e104554a6330f930c4c91847ypiag,1.0
9843745530e0a70f83db6023718a47450qaw8,1.75
98484cab0cf03f9b32973ecd76b6f5bekw848,1.0
9849c43ad3a30bd89ef1261be3df1dbbej7g3,1.0
985382fdffc6c03e76523d57eb93f1ffsfi7b,1.27272727273
986d08748ec144b22ad2b1d4de542c02zom1q,1.24342105263
9873286678f0b550965f64ee3ae33b39quf33,1.0
98783b6bd490f32f56c315307643c824nimw1,1.11111111111
98995b44f4bb7e0f4db4607ac3fae6eakouqv,1.0
989e8e68621a43af5a8d061aa91bd9bfshy7d,1.0
98a5197faba8ba72d6ee9e1c95d65d737sigb,1.0
98aa09a7ca13559a9e2a43fa2ba4d2b7klwin,1.0
98aa60b5e0e217cf79f7ea207b42016ai7ar4,1.91525423729
98ad4163bb0b1abf72f165056d4bf1a1g8ekg,1.0
98c12418158dfb9494af01308ac2d0588gfw2,1.0
98e6819738c6e248929f9bd16597f5295tz6l,1.05882352941
98e6dd2906ef1f7c13284a309f6b160cb2ujz,1.07246376812
98ea08ceed8cfa6c1ca4fa78dfbeb91f1ibm5,1.16666666667
98eed7cbee9b1a1b526a635648e7cd2fhbt5w,1.0
98f1d60181443d51d6fa0f904ee887b7uftrn,1.51063829787
98f54a473950a8b67b1620f9299cae62wzycl,1.0
9909165599122b52494c47a06c781813o1kid,1.61538461538
990db0dcdb665fb8fda5845b3e5d63082mbqq,1.470681458
992737f67ac0150c8e1448bdc06e3d2f6f57s,1.0
992b06aa10841cba3bebe8c180ba6feb5p7ot,1.0
992b882ff2010a6d4182b0636b57a5100gwz9,1.0
993bb095ab4ace770fb6acb9d2a4e4f8owo66,1.0
993ee4ba6251aa912434072ec8184074h9sc4,1.0
9959cff4db3f196ed9c84c8d554e11afy4gru,1.0
996b73db3f28ff8345586bdf9f7041fcn1vku,1.0
9973c1823e61402b81baf9209740b8c0hj2g4,1.0
998f6afa12272f046be3df2bae8d7c81s5hxk,1.0
9996892f6c49b6c292aeb181b833b21dv9kxx,1.5
999a4f21319ac1d2b9e1b96052b44060sog0l,1.0
999c484c771aca3511bb8188c2b7eb82ed6ue,1.0
99a3bacd3eb66c909a02b85402ac38dfskz65,1.0
99acffc3cd9bfcd00668dbf472a1979350mxk,1.0
99aef1f2fa1d55d94f5cb083191ed371344pn,1.0
99b3d714b755d70145afa134a7f933962nw5y,1.46285714286
99bcfc00be736e03facf0afeb79ac533cs7tp,1.16438356164
99bfa04865566ca88573ebfd3c7fb1f2c64cr,1.4
99c56d4b79700e57e1a4afec3dc0a95bf1o5t,1.5
99ca795998fb781a42d85f1abeb50482yzffz,1.4406779661
99cbd47afadcce560028afeb305e87da75w3y,1.0
99cddad0443cc404fb95bf2758f1e75c64am4,1.0
99dbb4eb8f0d35cf7137d778e4b9dadaysec4,1.16666666667
99dfeffc025714ebce1b7a963fec9af7ami92,1.0
99e11c75a03d852ebf289210afb46dda0dszz,1.0
99eea4deda8a42dd78003d83f7832ba3jmjyc,1.0
99fc8ed25265e58bc94d9d95180badf4t2e3i,1.17647058824
9a0853aa45c11c533de209c8088c9b8fj3ed9,2.0
9a12aa1aa3560062c6f84bd374eb5f7f422vq,1.0
9a14697a537697a028ee67599fda03053txvm,1.01470588235
9a229eb3edf753efa416e01f84845503nr11g,1.18181818182
9a272c3baede0633bab0e15ff98d207e3ldpv,1.0
9a2b10a6707e389345975182e646c92diel61,1.0
9a33ef9b510222d2c2b37f25ed0b00aap5ybe,1.40540540541
9a44bfde11a7b6ade17cd33a2b5102fcnlhm7,1.05988023952
9a51d309c8824bae38bd75eddce1a99fe208r,1.15277777778
9a5fb8e2e5add29b006d789e4cfd1513paga5,1.0
9a676dc41a7a14ff764326e4e40f6d77sqncw,1.0
9a69c3e0182eab461f143e93acc56968zrw93,1.18181818182
9a6aa161cde219d80b72bf241fc7387fl9x4q,1.09952606635
9a7cd60c60bdb18123ec37472674164b43m5d,1.0
9a7e56abebe4663299d4ddb9276b4b20lc3p7,1.625
9a7ea4769cea7ede537511f957c1457eqro4d,1.0
9a81137ad31d7253759cdb9ae8e44227fw8x9,1.45833333333
9ab00034c9b00521ce121adb5dd4aa15tlhc4,1.0
9ab3bca29dbc32070cd7f729ea55639a350tu,1.0
9aca61f505f40a3b4f7865c2d00e2418s0e1f,1.78147268409
9acad785d1dd76cd87d8dfbbcc1e887d2y4qo,1.0
9adae18220565488f77036be41cf71beiepqk,1.5175879397
9ae24022bed46864a804283f6424e82869uk9,2.0
9ae4c1edd949fe54b9665ee1ea56e9461bg0x,1.3038277512
9ae9782ecff93ddf1c6fa13d711b9fe1gc266,1.13089005236
9af487b3cec9e0753c8b2c8af2cc0c82gytsl,1.04938271605
9af8e7dbdc3c620c8144d736242b3bd2fdbpx,1.0
9b0a4645acf07b0bd2668c88e32f473c0j1os,1.0
9b27c58dcd57377e6332a4a98a4e222f8t4tq,1.0
9b2cf80ceb242d1e63f5a6c94ca276b4c7lp9,1.03333333333
9b322abf227133640f9da745367a02ba6atqd,1.04347826087
9b33eabf7addcb85f3e504f3aebd9bf3qp9f9,1.16666666667
9b3693831339f9c43616b31931c788c93c3uo,1.0
9b4face97377970a46dbe9f6ed046410e0c9c,1.0
9b51afa3c3a736bdf93bd1f2a7b0a0903c34w,1.45454545455
9b733fcc97535e27037c231858a711adyzvqf,1.0
9b7c9b470367241ae8f807ca975be6e4cg1at,1.22413793103
9b7ff1238a5ca561ab22ca7b6d7a56e0bsxml,1.63120567376
9b96d2696a7611017365f3cd61135c99zq9m4,1.125
9ba1bfd8dcff9a965913ad9f9588e3c329m0c,1.0
9ba4671ea278b914bd8c5947a468e584kiywf,1.0
9ba6774b91485c6454d83e4291215d05ekzcl,1.0
9ba7cbcf531c20ef7cc55a6da5c0654evwt1d,1.66386554622
9bae6fb0bf336f59f17d0ef0286d9d6bec61n,1.4144486692
9baf61c813f1d4a09e3c70f6dc741f34voe3n,1.33333333333
9bcf1ec24804c8c4dccb8c7cf6e6077bcwiq1,1.0
9bd2d79f328a5afe815d5832e521aa9187q2j,1.06271777003
9be39ea5a0612fae7bc43a25a6d10856l3qaj,1.51461988304
9be5ac30ba636e0eaea2755af7b4300bvb7wv,1.0
9be68b136f189f32a76dc7cd6d7f9f76o3ipf,1.0
9be87a4f123366660d7f6d40ffa493a8ffpsj,1.07692307692
9bea831f2bca7a7b2254d1a4c8757550ixvig,1.0
9beac7a5067dec618a6421e9d5dbd8f3hqju6,1.65384615385
9bf5cb1b0599f9e2e2963d2ef758d4315hypb,1.0
9c038febb71ac20b57f3e1bbcbed323fj2h7j,1.04347826087
9c0cbc0fd8a6c22ae3648801ade080fek6i13,1.97014925373
9c223f867c65938ce8623fc41bec08485xddt,1.0
9c287dd532ebc7990ef5f578c28afc9bqyhea,1.0
9c476e6c252f59d777c0766af97a7bd0usg1v,1.19626168224
9c509838d129fcee98cb3934079ca36asla50,1.0
9c576162104947124e4eaad02b76cf724d1px,1.0
9c75e6b06785765583fed584da59ce01idbwv,1.0
9c79e8a95c1c2b91fc4c279c9fd5c33fp6ehp,1.0
9c93a717b1b72d46ac782450441cea4d9rmoq,1.38888888889
9ca41c3c062146a06d2682835f5136807yao2,1.0
9ca7afbb673865b01cd4b02846054fc1p3vjn,1.0
9cb13f30bb0b78d59d206fd1c90a1bc93lrrh,1.0
9cd1b00b1d46bbf540bc5e165969b19fuay29,1.0
9cdcba9d3a179e4d80e7fc27e459a3086kgy2,1.00653594771
9ce37c1aab0b14720144bd27cdcad361zg7oo,1.0
9d1506d6779356dda24ed87d41f3be39yn1rc,1.0
9d154c6a28d61bf8c71b7bee3d01c566r2zs2,1.0
9d1e7544b6339711b676796db79364d7uq71p,1.53191489362
9d294227f45e277323239522bea7ef47i917d,1.0
9d33ed2efcfaddba0307d12142f3041ce731l,1.0
9d387cc9f44e208b4a46bfa59d701aec5p50f,1.0
9d3fdf5e6165d69f0df3edd95404c3152zsmr,1.0
9d4849aaa68d39cda082ce116d62e92dutahi,1.0
