bidder_id,price_max,price_mean,price_median,price_min,price_std
85155ae64ccbde01b48fbf4b3f1b739exmqyu,7.49061052632e+13,3.14180631579e+13,1.17661052632e+13,1.165e+12,3.03647118375e+13
85371e59ea43c33c7e481ba3c214e893ail7f,7.51756842105e+13,2.95090745614e+13,1.05959473684e+13,5.37e+11,3.10869779475e+13
85499f83c5f1674c87d0fe77838c4da793u8y,1.40135736842e+14,1.3607824906e+14,1.35771526316e+14,1.28296736842e+14,3.66262779054e+12
85ac49e7f93bf0e20323de78362bb4aadnwia,1.40887684211e+14,1.33663759259e+14,1.33725473684e+14,1.27356315789e+14,3.86900311993e+12
85be8fd21f41bc3dee86597d272825726bp69,7.69636842105e+13,8.21433108935e+12,7.72255263158e+12,81210526315.0,1.09369398063e+13
85d020b5f3d99d1272efa0a0d34c56a5dtvxb,1.2095e+13,1.00244035088e+13,8.99144736842e+12,8.98273684210e+12,1.46408013995e+12
86091a1e6c99358936979baf67d54457x1dzy,1.40492210526e+14,1.3379481203e+14,1.32486315789e+14,1.27498684211e+14,4.53742232686e+12
86151544b29ad273209ec4605c257b089z588,1.36659157895e+14,1.31287589783e+14,1.31909447368e+14,1.27351578947e+14,3.26244814265e+12
862eef3a75e1351593b54975cd8ae1b3swcxw,1.40945684211e+14,1.34011696936e+14,1.34127e+14,1.27328842105e+14,4.01142792804e+12
8644c9765c64da22776cd67eefe0f498u3aaz,6.44286315789e+13,3.45615e+13,3.45615e+13,4.69436842105e+12,2.98671315789e+13
86a34cdbb975c141eea1854b10dbf1c8seom3,1.28374e+14,1.28242175439e+14,1.28184315789e+14,1.28168210526e+14,93445638804.5
86a3a9861ed45158e964f9d004a224b3324cl,7.70998421053e+13,6.90152655145e+13,6.94226315789e+13,6.36671578947e+13,3.02671870012e+12
86a626c876e7eb4be35f4f0b0a78f97a1rn7h,1.40526894737e+14,1.3362752193e+14,1.32864184211e+14,1.27490157895e+14,4.78608120099e+12
86b6207b5e87d58ae307bdc1545a101akz0ew,1.39770473684e+14,1.34407263158e+14,1.34794631579e+14,1.27505315789e+14,4.04961800948e+12
86e50263881b0d382b55777185eb648aagh1g,1.40964578947e+14,1.34252797765e+14,1.34474315789e+14,1.27332e+14,3.88348546878e+12
86e698821a8aada613bfca1356d8cb7dopnv8,7.24608947368e+13,4.96277368421e+13,6.72132631579e+13,2.27736842105e+12,2.99516699759e+13
86e888c2dafacf13580a1211abf50961w6foa,1.40959157895e+14,1.3394383625e+14,1.342245e+14,1.27327315789e+14,3.88344811663e+12
870932eabebfc108296437c303db6055kc3t4,7.46698947368e+13,7.33384736842e+13,7.33384736842e+13,7.20070526316e+13,1.33142105263e+12
8720f071e045d4cec9d707c583a3d64avjyyy,7.72881578947e+13,3.33504255263e+13,1.00768684211e+13,15105263158.0,3.29158216312e+13
8725b0aa1a32054450c16b099328fbcbi71gi,7.24489473684e+13,2.79314135338e+13,1.33997368421e+13,6.18742105263e+12,2.78614149231e+13
874402ea8b408a017756404006b12708d9s6u,7.71717368421e+13,4.15870858726e+13,6.44361578947e+13,4.54105263158e+11,3.24510846764e+13
874f882f7efff96263e9b555415aac36dsxry,7.66263157895e+13,4.23911924665e+13,6.41537368421e+13,64105263158.0,3.13957863635e+13
876b122982958678f14bb25d887dd79dun3qa,7.64572105263e+13,2.63888894737e+13,5.32376315789e+12,79052631579.0,3.23350617404e+13
877d96d9abeb73e437a8ebd74abbbf45p8s80,1.32955789474e+13,6.37963238866e+12,5.29478947368e+12,1.0347368421e+11,4.323879586e+12
8783939eb63e5eb4e5cd412d8480f3955ipxu,1.40965473684e+14,1.34059144926e+14,1.33977868421e+14,1.27331263158e+14,3.92736720577e+12
87aa94042390f9267d3b7d90e42b022ek5mbu,1.33681421053e+14,1.31226353383e+14,1.30790578947e+14,1.30675736842e+14,1.0088217958e+12
87c5fcd8d9582701469f94bff3cc415dvq4ia,1.40888578947e+14,1.33569864372e+14,1.32630289474e+14,1.28272105263e+14,4.15447097074e+12
880f542a275df1251612886d408b32e8m96cp,7.3695e+13,6.11235175439e+13,6.72092894737e+13,4.43784210526e+12,1.89686701455e+13
88103add66b7113729a9ca82540684c9il94h,1.33797894737e+13,1.33797894737e+13,1.33797894737e+13,1.33797894737e+13,0.0
88641b0f22cf175876bfc4adc44c00f58b5rz,1.39621157895e+14,1.38039736842e+14,1.38039736842e+14,1.36458315789e+14,1.58142105263e+12
8884b7af726ce7bd929482ea13de19d39lzuv,6.75045789474e+13,6.75045789474e+13,6.75045789474e+13,6.75045789474e+13,0.0
88acd2e23ea6817d9d9fc28f38a8d1aftqssz,7.71835263158e+13,4.40279771775e+13,6.68603157895e+13,99210526315.0,3.19287194825e+13
88ae7a35e374a6fddd079ebb28c822eeohwse,1.33228947368e+14,1.32187041796e+14,1.32509631579e+14,1.27631894737e+14,1.16612604663e+12
88bf2c0f5460e28deb5eca2ef8e5e809ol5ru,1.37196052632e+14,1.33677610111e+14,1.33687026316e+14,1.27535578947e+14,1.62881473122e+12
88e24a019c32a60f2ff315a9d217ec33q144x,1.40629736842e+14,1.33946528509e+14,1.341455e+14,1.27605631579e+14,4.42229234356e+12
88ebdac47cc2623888e0bcdfb35b692ejrbvv,7.72276842105e+13,3.28372624628e+13,1.13895e+13,1.12e+11,3.11214921215e+13
89291354b0939c342be97fa58e018bd89fvcf,7.65641052632e+13,4.59492105263e+13,6.84306052632e+13,1.72368421052e+11,3.21569445748e+13
898419c2d011d5a822e9ee07c387098ezpc12,1.39191631579e+14,1.33265894737e+14,1.30912473684e+14,1.29693578947e+14,4.21957295914e+12
89c8eefbf6f83543ce0792d1e4b86057ti16q,1.40811947368e+14,1.33977142105e+14,1.33918105263e+14,1.27369263158e+14,4.09752176538e+12
8a27b2e29086c0d2e589053537e88393zsyr2,8.30221052632e+12,8.30221052632e+12,8.30221052632e+12,8.30221052632e+12,0.0
8a3f5e16e4e689897d872716efeeaa0904tyl,1.40447736842e+14,1.34071350877e+14,1.34828973684e+14,1.27606473684e+14,4.06889466362e+12
8a4fc219f01e1fe6d4328b0a47fc54905iv05,4.44847368421e+12,1.88122565395e+12,2.171e+12,27526315789.0,1.12656236966e+12
8a7710ee3c886df8ca78c88120603cf6taql6,1.40851105263e+14,1.34565978947e+14,1.34927736842e+14,1.27655736842e+14,4.72265423465e+12
8a958e0092f6ca984107ea6c3975f806c59m2,1.39022421053e+14,1.31724438596e+14,1.28682315789e+14,1.27468578947e+14,5.18418751127e+12
8ab98c1e6cbfb902af4e02050a886396a40bg,1.39255842105e+14,1.32755631579e+14,1.31500973684e+14,1.28764736842e+14,4.14040244156e+12
8abc7635daf75f9fbeb63783b7b8ccd5rvuyo,1.36471210526e+14,1.34463097744e+14,1.34474526316e+14,1.32398421053e+14,1.0886458765e+12
8ac7cc6a62b82e675465e89f67ab1f962ltgu,6.73475789474e+13,2.65491578947e+13,8.12594736842e+12,4.17394736842e+12,2.88939203097e+13
8acae9b2e5454fbd92fd0b3d79fe89ad6w2wp,7.14512105263e+13,5.63203578947e+13,7.14411052632e+13,4.23421052631e+11,2.80051876862e+13
8af01eeb860c2e6b1512377f28953110ml638,1.40966368421e+14,1.34708567287e+14,1.34941052632e+14,1.27330263158e+14,4.00446854545e+12
8b109c0aee5ed07fc996e73d28e65888o5jmc,1.38456368421e+14,1.38456368421e+14,1.38456368421e+14,1.38456368421e+14,0.0
8b253bd318229b3eea3f459bd81b8347khytb,1.40950105263e+14,1.34752208182e+14,1.35153526316e+14,1.27366210526e+14,3.85898043216e+12
8b4071f3e2702b88481054081363bc15her3f,1.35546578947e+14,1.32138181536e+14,1.31423157895e+14,1.29747210526e+14,1.99960945327e+12
8b4bcc98fa4666b22c7a17c9a4b93ebenlmlb,7.4322e+13,3.91996052632e+13,3.91996052632e+13,4.07721052632e+12,3.51223947368e+13
8b809e18804865ff2a2e799c9a5e8a48mtxdh,1.40719736842e+14,1.33658499763e+14,1.32629263158e+14,1.27330947368e+14,4.34363427402e+12
8bbb16c0a1bb808389051c875ebab1cea0v56,7.58701578947e+13,3.67788781163e+13,1.28905263158e+13,7.02e+11,3.18494581052e+13
8bc2a424939c50eaf4a652e253421b0f9b0y9,1.40966052632e+14,1.34302611737e+14,1.34386210526e+14,1.27341631579e+14,3.99787415423e+12
8bc48bc2cd0ee494e55470a7ab0814c12riuf,1.29881052632e+14,1.29881052632e+14,1.29881052632e+14,1.29881052632e+14,0.0
8bce581a91921adaa5fc20e627cd7b94l6cp6,7.17927894737e+13,6.07194269006e+13,6.64546842105e+13,2.35052631579e+11,2.16069220826e+13
8bf04b0a219c7834b25057c0220b4d0dhwdsg,1.40771526316e+14,1.33992122807e+14,1.348185e+14,1.27633473684e+14,5.00057093464e+12
8bf07d8631a2808f2c869e27afad2d41swgkd,1.40953105263e+14,1.34440363738e+14,1.35869842105e+14,1.27486473684e+14,3.73931475208e+12
8c09f4afd78059d9200cddc435f5c48ceph11,6.92396315789e+13,6.40505003427e+13,6.42013684211e+13,4.58484210526e+12,8.12741837771e+12
8c2bdb9dd878a811701838002627a056be0ce,1.40967947368e+14,1.3396664534e+14,1.33872526316e+14,1.27326894737e+14,4.00164903413e+12
8c339df2050a428c04a1c2bcbfe4a143loj8l,7.72588947368e+13,3.88776211054e+13,6.37741842105e+13,26052631579.0,3.21083892335e+13
8c33cf751b05ca6a9d886a379a84a2ees9jlu,7.73026315789e+13,3.26374978222e+13,1.13818157895e+13,3157894737.0,3.2139310429e+13
8c3631460a4d25d2b21b1f92ebbad752a19ww,1.17241578947e+13,4.57747192982e+12,3.48942105263e+12,1.70315789473e+11,3.50796785761e+12
8c412ae875b672f18073d643c74f9f0clzbyw,7.72206842105e+13,4.78654300385e+13,6.85254736842e+13,6.5947368421e+11,3.08390858802e+13
8c4b0d95ba36c0ba2a52f9043c62fccev75uu,7.72954736842e+13,1.70822386472e+13,9.99221052632e+12,15631578947.0,2.2270909726e+13
8c939b6713b7881538cb05eca89cfb1cw1lhm,7.63147368421e+13,7.27929373434e+13,7.27021578947e+13,6.83306842105e+13,2.08602003799e+12
8cab09b069755eca2b4e7fd6f6981d7d8n88o,7.32640526316e+13,7.19163157895e+13,7.18128947368e+13,7.0672e+13,1.06072495549e+12
8cb96eaadc11cf4f914bad84518632e7czdyl,7.73003157895e+13,3.67483211368e+13,1.32536315789e+13,11105263158.0,3.16039673391e+13
8cba56e5e7c2be942ea8472b73f0842fil1x0,1.39499210526e+14,1.36919360902e+14,1.35231421053e+14,1.35230526316e+14,1.95592043404e+12
8cc03b92898255ce4b096454645599ae5zoc0,1.37098368421e+14,1.35194157895e+14,1.36982894737e+14,1.31501210526e+14,2.61173361868e+12
8d43ad48f315364be4d979d2e9d5ee67quqyi,7.53578947368e+13,1.89315415959e+13,8.80826315789e+12,7.90689473684e+12,2.30152410957e+13
8d49c8e70bf96a255baf30acc76a3f59b394w,1.40963631579e+14,1.34289001316e+14,1.33562368421e+14,1.27344315789e+14,4.31786705882e+12
8d500e174fc28d494482f8ccb9438608zd51s,7.43873684211e+13,7.43873684211e+13,7.43873684211e+13,7.43873684211e+13,0.0
8d638f6da12614d6b369249410c3d278n8qme,1.35027684211e+14,1.35027684211e+14,1.35027684211e+14,1.35027684211e+14,0.0
8d8f705595701b921012777a281a553622300,1.40678947368e+14,1.34092438596e+14,1.33568605263e+14,1.27651842105e+14,3.56066940015e+12
8df5d645ed4040b857c121a4459b7976n5u3b,7.14486842105e+13,7.14486842105e+13,7.14486842105e+13,7.14486842105e+13,0.0
8e0462410d727b34290fec10fd5661761yc8u,7.72402105263e+13,3.49354992161e+13,1.22118421053e+13,29526315789.0,3.2077355716e+13
8e05310a342aec93aaec69a638e83a96aqyo7,7.72556315789e+13,2.10019007875e+13,1.12260526316e+13,13368421052.0,2.42039258307e+13
8e1f8e5907b3cc256a2a57ae9ac81e063gbz4,1.02056315789e+13,5.60147368421e+12,4.41478947368e+12,2.184e+12,3.38061215943e+12
8e2a43abb8fcd8ef9801c69fc04bfcb5kyc41,7.71436842105e+13,6.20841531714e+13,7.11640789474e+13,8.9447368421e+11,2.3145169958e+13
8ea020a1fdccfd726f74ed7e90dc3400zy9iy,7.68656842105e+13,3.13612105263e+13,1.05085789474e+13,4.43736842105e+11,3.47919078434e+13
8ebc5b544d62622e45e1ee22a56265e0xwwsb,7.72983157895e+13,4.08797520855e+13,6.4496e+13,1263157894.0,3.22524709885e+13
8ec8add138ed551bd5a9175eae0cb972ie0pk,1.40847e+14,1.35122594994e+14,1.36621710526e+14,1.27349157895e+14,4.34273026059e+12
8ec9269ed4f5aef4584d887dfd9e595aaynzb,7.66937894737e+13,4.15921842105e+13,4.15921842105e+13,6.49057894737e+12,3.51016052632e+13
8f00a4c4d7f097bc1688f8d89431f6bfmodq2,1.30972315789e+14,1.30972315789e+14,1.30972315789e+14,1.30972315789e+14,0.0
8f086b809805064f3c4a5dd48327c0f51yplz,1.34813684211e+13,8.63995456727e+12,8.58631578947e+12,8.43136842105e+12,3.84551928959e+11
8f6605a649ae41fe950a6bf579452464d9lmc,7.72980526316e+13,4.3012611906e+13,6.53835526316e+13,1.03052631579e+11,3.24877311179e+13
8f6f7baf33fe2a5206ed3ca88446a99bmq453,7.66131052632e+13,6.97101110526e+13,6.99153684211e+13,6.45633684211e+13,3.6565419204e+12
8fd35d215ab6530c2ef096c87233cbc93juwy,7.70428421053e+13,3.55276503759e+13,1.28218421053e+13,3.11684210526e+11,3.10148757083e+13
8fe6da2176541d0ce24574dbb60f9107oq1kn,7.72558947368e+13,3.66087729867e+13,1.30756578947e+13,76421052631.0,3.22068413652e+13
900284c412387e0bb2dc2aa5ce42dbb9th70g,1.36545368421e+14,1.36106789474e+14,1.36106789474e+14,1.35668210526e+14,4.38578947368e+11
90953913d629a03e27590d0d0f64456601ktd,1.40159684211e+14,1.35874889474e+14,1.36519947368e+14,1.31952842105e+14,2.02758668839e+12
90bb553b65144cafddc3f3d4a7783667a06ga,7.31381052632e+13,6.94200526316e+13,6.94200526316e+13,6.5702e+13,3.71805263158e+12
90eb8151eb82441b084d04893151619837abp,1.40815263158e+14,1.31334798246e+14,1.28640921053e+14,1.27578473684e+14,4.90751728321e+12
90fd7b3c991701dee376daeb09a0a5b7kawse,7.68155263158e+13,3.60175964912e+13,1.34846842105e+13,6.18105263158e+11,3.36990533068e+13
90fe8d6fc0bbe4ff2ca7833fe51bddbaaibof,1.40967736842e+14,1.33604698387e+14,1.32745631579e+14,1.27334526316e+14,3.94176882328e+12
915ccac760c7359a446100fd1a54bbf6oyrzf,7.72822105263e+13,3.69718057153e+13,1.30234736842e+13,8368421052.0,3.17266878657e+13
916aedb8fd708e100318969dfe57a4639hexd,1.40934210526e+14,1.33750620381e+14,1.32739526316e+14,1.27449105263e+14,4.20709510441e+12
916d2d806b772c9f227a9b3640e31469ljrxo,1.39416263158e+14,1.3010304281e+14,1.30422473684e+14,1.27328157895e+14,1.39247117024e+12
9196288f121946095e5c402fd326109827t0a,7.73037894737e+13,2.44176451075e+13,1.12364736842e+13,6.30047368421e+12,2.72233083717e+13
9197b6590c6dceabd88ec93157fcc31fgb8a4,7.63877894737e+13,5.01635592105e+13,6.72941052632e+13,3.2747368421e+11,3.06535732106e+13
91a3c57b13234af24875c56fb7e2b2f4rb56a,1.40708105263e+14,1.34210092105e+14,1.32889289474e+14,1.27572526316e+14,3.76645214802e+12
91b8febfd1f556c06838992814e7653cr119e,1.62352631579e+12,1.58731578947e+12,1.58731578947e+12,1.55110526316e+12,36210526315.5
91c749114e26abdb9a4536169f9b4580huern,7.72172631579e+13,7.72172631579e+13,7.72172631579e+13,7.72172631579e+13,0.0
91d9b706f63537c5fc0027c50b0e3b06qpdgz,7.61079473684e+13,6.28950687134e+13,6.88896315789e+13,2.16942105263e+12,1.96392436368e+13
91dcfc10da696a6d90966ff795751708er5fp,1.40967473684e+14,1.37126440394e+14,1.38140552632e+14,1.27335842105e+14,3.12982608364e+12
920540ac4168ed08a1e297395a68d718gsqdn,36526315789.0,36526315789.0,36526315789.0,36526315789.0,0.0
9211adb9cc770c78a70b55441acd146bfxnz2,1.40959421053e+14,1.34087801404e+14,1.34809210526e+14,1.27446e+14,3.83503857643e+12
927c5e145de79f9ee2ada0ddc054b4e9hc3qj,6.81447368421e+12,6.81447368421e+12,6.81447368421e+12,6.81447368421e+12,0.0
929b75b44585b34d2b917ec181ecbcf298fr8,7.69124736842e+13,3.67924024215e+13,1.30155263158e+13,315789473.0,3.15897910832e+13
92a63dbb8323426833b944a4fc196fe27pzha,1.39014842105e+14,1.33858175439e+14,1.34386157895e+14,1.27443210526e+14,2.87513822211e+12
92ce3c44edd41ad3222481daac1ead35bouwj,6.90873684211e+13,2.19625394737e+13,8.15828947368e+12,2.44621052632e+12,2.73844511031e+13
92f8392be617527734a2f18482815af9ak8l3,1.40944842105e+14,1.33301157755e+14,1.32499789474e+14,1.27334947368e+14,3.80663149385e+12
9349befb45c4869b68e82a1944f4f01377cpz,7.176e+13,7.176e+13,7.176e+13,7.176e+13,0.0
936a335eab4643c3529968a4d9b0c380esi7q,7.7095e+13,4.30750701754e+13,6.51164210526e+13,3.61842105263e+11,3.18995534958e+13
936d542904f515ea87bab7996497b11aszyco,7.65354210526e+13,4.79420909091e+13,6.64421315789e+13,2263157894.0,3.069287515e+13
936d73a062928a362901f0e507d57b0a8rjs7,1.40673263158e+14,1.35210092105e+14,1.36449868421e+14,1.29522842105e+14,3.62733391425e+12
9372e27ce85a8c8b9460b87c37cf55ecqjjkd,1.40923789474e+14,1.3463635683e+14,1.34853921053e+14,1.27381105263e+14,3.78188205612e+12
9375e98d0810ce9119ccf45300249636zfpd9,1.37332421053e+14,1.31682768421e+14,1.28402789474e+14,1.28300631579e+14,4.10676411125e+12
9393cc68d0357d7b200a94fdf93ee3cf7xg5l,1.40823052632e+14,1.36360254971e+14,1.38556736842e+14,1.27860842105e+14,3.98436460189e+12
93ab2dedd76c1859885cf724ebcd987c9ngfi,7.66895789474e+13,5.27724711779e+13,6.83210526316e+13,1.90263157894e+11,2.99498529088e+13
93e3c34171ab65e0b031dc67461e48b478u36,7.73052105263e+13,3.6881925057e+13,1.31311052632e+13,1210526315.0,3.20892131017e+13
942563fa6695a4b2f76ab6ff3bd58030i75z7,1.36746210526e+14,1.36746210526e+14,1.36746210526e+14,1.36746210526e+14,0.0
942af1514033a612b203ec58f7894c9fv899u,1.28091105263e+14,1.28091105263e+14,1.28091105263e+14,1.28091105263e+14,0.0
9434778d2268f1fa2a8ede48c0cd05c097zey,7.73048947368e+13,2.77820366651e+13,9.75223684210e+12,1947368421.0,2.96462401297e+13
949689cced5d86578e6c8b664ea76d6aq6zxg,1.27513684211e+14,1.27513684211e+14,1.27513684211e+14,1.27513684211e+14,0.0
94c8c0f9c90820f28928caf5d122dabby69ts,1.33056157895e+14,1.32845157895e+14,1.32845157895e+14,1.32634157895e+14,2.11e+11
950aa0150f419cd6361bd3c500e6e695xfljo,7.72716315789e+13,3.93397371361e+13,6.3847e+13,1000000000.0,3.2602572957e+13
953879d32e39e014cf8ce73daa2547cb2ke8t,1.40967631579e+14,1.33770627882e+14,1.33459421053e+14,1.27327e+14,3.96281889507e+12
953e01bab9ac8786b4bfc77d183732bbqw6ng,1.40574e+14,1.32608922807e+14,1.32158526316e+14,1.27411e+14,3.76672566501e+12
958de49cdd870198543313fcf574d7c4eutrl,7.71108421053e+13,3.87106235097e+13,6.37009473684e+13,22631578947.0,3.16122771828e+13
95af80db42edfce4e937550d60d79561punym,1.40039631579e+14,1.40039631579e+14,1.40039631579e+14,1.40039631579e+14,0.0
95efb775460080c0da57e154f27876d75xnsx,7.58519473684e+13,3.07240263158e+13,8.94694736842e+12,8.24947368421e+11,3.34810369168e+13
95fede5853bfffda8f50f6af494ff1d1hsgie,6.56874736842e+13,6.56874736842e+13,6.56874736842e+13,6.56874736842e+13,0.0
95ff2833eef5999a4f3ba4a7684d2b26a6v9j,1.21304736842e+13,9.49434210526e+12,1.21276578947e+13,1.59157894737e+12,4.56266262785e+12
961ab8cb7952191816db53f8a11a35fe1zecm,1.40448263158e+14,1.35940842105e+14,1.36951815789e+14,1.27655526316e+14,3.52701427505e+12
964028ac24d4ca16c4b63f64b06df1c8ltrrl,7.72547894737e+13,3.13519335295e+13,1.13386842105e+13,99947368421.0,3.1196501876e+13
9653f425ed82418570fbca890f7032b16sjjd,7.72189473684e+13,3.67716358234e+13,1.31180526316e+13,28842105263.0,3.17482964122e+13
9655ccc7c0c193f1549475f02c54dce45kjw7,7.73051578947e+13,4.73650106225e+13,6.70050526316e+13,52631579.0,3.11329162357e+13
9685887173cc2e1e5ee3993832a4b153bfl9m,1.40781842105e+14,1.33939949446e+14,1.33489315789e+14,1.27794736842e+14,3.8905377231e+12
96982cc1eefd6f526b512755151227c3h2w3l,7.6427e+13,3.62514303406e+13,1.28475526316e+13,1.14789473684e+11,3.1187865051e+13
96b7bb4238e7ebb439d81d63db4c2796aoofv,1.40763631579e+14,1.33971910526e+14,1.33690447368e+14,1.27490263158e+14,3.79206443812e+12
96b90af2d3eea4d3b2bc725e1c92e212qu52g,7.72947368421e+13,3.73167467894e+13,1.32380526316e+13,3947368421.0,3.20128987534e+13
96caf14832aa8be04d98aa481b320392kb2gc,7.72471578947e+13,3.74386786395e+13,1.34237894737e+13,16368421052.0,3.21199901516e+13
96dccfc370343f6871dc478d5b2fc3ffx95d3,7.70929473684e+13,3.88831142217e+13,6.37013157895e+13,52789473684.0,2.99425954626e+13
96f31c5b3baa8704096cc8d4301b4c96i6fyp,1.40937631579e+14,1.34249269079e+14,1.34484289474e+14,1.27474421053e+14,4.11810804246e+12
97268eb2ac171298eb03ecc6445d6879wk3pu,7.31809473684e+13,7.12916140351e+13,7.27640526316e+13,6.79298421053e+13,2.38321675983e+12
9744d8ea513490911a671959c4a530d81fj5e,1.40931157895e+14,1.33320455433e+14,1.32557394737e+14,1.27349105263e+14,3.8624790934e+12
975dd5178d34453c1c3c8edc47cf44274uv5s,7.72998947368e+13,4.35276163602e+13,6.44394210526e+13,22368421052.0,3.1337734585e+13
9774dc752f855f07b9c00eb7018b607c0ymxo,7.71890526316e+13,3.10772122807e+13,1.02983421053e+13,2.80742105263e+12,3.16123633454e+13
97ac4a68e5600c4b7a960d9580d4f251470mc,7.61826842105e+13,7.00420581717e+13,6.95715789474e+13,6.39518421053e+13,3.9835563301e+12
97b002c9936e63a1fb9994a67615e84fft019,7.7146e+13,3.49981294452e+13,1.28779473684e+13,69789473684.0,3.18339158539e+13
97db2350652f8d01237fc4c59a470eb81h9gs,1.40503105263e+14,1.35754740132e+14,1.37718526316e+14,1.28221789474e+14,4.39295834445e+12
97f541ffdcbd1ee34610e3099c5df42acfvcd,7.72992631579e+13,7.75622824683e+12,5.28710526316e+12,4894736842.0,1.38444780502e+13
9819825acfa7e20c47a78bda5e76b195jh0gd,7.73033157895e+13,4.09254513158e+13,6.50855789474e+13,51000000000.0,3.20851045906e+13
98783b6bd490f32f56c315307643c824nimw1,1.39598263158e+14,1.34489181818e+14,1.36716736842e+14,1.27414947368e+14,4.2967613367e+12
989e8e68621a43af5a8d061aa91bd9bfshy7d,1.39752315789e+14,1.39752315789e+14,1.39752315789e+14,1.39752315789e+14,0.0
98a5197faba8ba72d6ee9e1c95d65d737sigb,1.37314e+14,1.30267017895e+14,1.32024763158e+14,1.27425473684e+14,2.22552662765e+12
98aa09a7ca13559a9e2a43fa2ba4d2b7klwin,1.07733684211e+13,4.5398245614e+12,2.90936842105e+12,5.68368421052e+11,3.93740364541e+12
98ad4163bb0b1abf72f165056d4bf1a1g8ekg,6.43767894737e+13,2.75837017544e+13,1.03760526316e+13,7.99826315789e+12,2.60347453561e+13
98c12418158dfb9494af01308ac2d0588gfw2,1.37362473684e+14,1.37360763158e+14,1.37360763158e+14,1.37359052632e+14,1710526315.5
98e6dd2906ef1f7c13284a309f6b160cb2ujz,7.73012631579e+13,3.35558429407e+13,9.41581578947e+12,21631578947.0,3.2779703585e+13
98eed7cbee9b1a1b526a635648e7cd2fhbt5w,8.97947368421e+12,8.97947368421e+12,8.97947368421e+12,8.97947368421e+12,0.0
99a3bacd3eb66c909a02b85402ac38dfskz65,7.60071052632e+13,7.07547263158e+13,6.95524210526e+13,6.3696e+13,4.72038662302e+12
99acffc3cd9bfcd00668dbf472a1979350mxk,54684210526.0,54684210526.0,54684210526.0,54684210526.0,0.0
99bcfc00be736e03facf0afeb79ac533cs7tp,1.40952894737e+14,1.33472133115e+14,1.32806368421e+14,1.27365894737e+14,3.93126736474e+12
99bfa04865566ca88573ebfd3c7fb1f2c64cr,1.39972684211e+14,1.34620455378e+14,1.35670263158e+14,1.27635263158e+14,3.90897757014e+12
99ca795998fb781a42d85f1abeb50482yzffz,1.40968157895e+14,1.40827005625e+14,1.40827789474e+14,1.40697789474e+14,79432988005.0
99fc8ed25265e58bc94d9d95180badf4t2e3i,7.71933684211e+13,3.7399653639e+13,1.33582105263e+13,4421052631.0,3.20382475235e+13
9a12aa1aa3560062c6f84bd374eb5f7f422vq,1.38360684211e+14,1.32424740891e+14,1.32353289474e+14,1.27368105263e+14,3.62124749349e+12
9a272c3baede0633bab0e15ff98d207e3ldpv,1.27798947368e+13,1.27798947368e+13,1.27798947368e+13,1.27798947368e+13,0.0
9a44bfde11a7b6ade17cd33a2b5102fcnlhm7,7.72059473684e+13,4.19246617746e+13,6.47271842105e+13,21315789473.0,3.24000382731e+13
9a5fb8e2e5add29b006d789e4cfd1513paga5,7.68062631579e+13,7.68062631579e+13,7.68062631579e+13,7.68062631579e+13,0.0
9ab00034c9b00521ce121adb5dd4aa15tlhc4,7.19809473684e+13,2.58887017544e+13,6.60442105263e+12,2.63189473684e+12,2.98360069096e+13
9ab3bca29dbc32070cd7f729ea55639a350tu,1.39179157895e+14,1.33795403509e+14,1.34361736842e+14,1.27845315789e+14,4.64431870139e+12
9aca61f505f40a3b4f7865c2d00e2418s0e1f,7.73047368421e+13,4.1062211193e+13,6.41751052632e+13,4894736842.0,3.1784142086e+13
9adae18220565488f77036be41cf71beiepqk,1.40968368421e+14,1.34575901304e+14,1.34652368421e+14,1.27345052632e+14,3.92907547333e+12
9ae9782ecff93ddf1c6fa13d711b9fe1gc266,1.40960210526e+14,1.33791772454e+14,1.33801421053e+14,1.27348578947e+14,3.88801784208e+12
9af8e7dbdc3c620c8144d736242b3bd2fdbpx,7.71694210526e+13,6.28965285088e+13,7.20653421053e+13,7.25315789473e+11,2.27939885687e+13
9b51afa3c3a736bdf93bd1f2a7b0a0903c34w,1.40905315789e+14,1.34520106055e+14,1.34541473684e+14,1.27449263158e+14,3.82890674295e+12
9b733fcc97535e27037c231858a711adyzvqf,6.81438947368e+13,6.68205087719e+13,6.81316842105e+13,6.41859473684e+13,1.86292290338e+12
9ba7cbcf531c20ef7cc55a6da5c0654evwt1d,7.72989473684e+13,7.04654791117e+13,7.07148947368e+13,6.36659473684e+13,3.98014366146e+12
9baf61c813f1d4a09e3c70f6dc741f34voe3n,6.24726315789e+12,4.1089368421e+12,4.19352631579e+12,1.38336842105e+12,1.81759470306e+12
9bd2d79f328a5afe815d5832e521aa9187q2j,7.73012631579e+13,4.02429967183e+13,6.39563157895e+13,2263157894.0,3.18630359116e+13
9be39ea5a0612fae7bc43a25a6d10856l3qaj,7.72780526316e+13,4.29790795594e+13,6.61452105263e+13,6526315789.0,3.21903393546e+13
9be87a4f123366660d7f6d40ffa493a8ffpsj,1.32603157895e+13,7.77418045113e+12,8.55431578947e+12,7.81210526315e+11,3.31551412711e+12
9c0cbc0fd8a6c22ae3648801ade080fek6i13,7.73035263158e+13,3.26704119782e+13,1.15063684211e+13,21947368421.0,3.10532497256e+13
