bidder_id,ip_entropy,url_entropy
8393c48eaf4b8fa96886edc7cf27b372dsibi,100547.322991,50116.7102297
83a1a52ed06d7e32719689ec951985fag7kde,17.5023078459,8.97714648481
83a24bbff5a4cf9d9fb10391102708f1oqpco,10.6046029027,10.6046029027
83aa7c2c8c018888d9ebc6daf63bddb6f2i0d,0.0,0.0
83ac655adbb2c741dce0662399179151s92ya,0.69314718056,0.69314718056
83b6cbf8c26ea604b48f508dd7728c9414pfn,0.0,0.0
83c92a89ea2df031e6a496827d29156c4x7j7,10.6046029027,7.02108396429
83c9359ad94eab7f4b8fd582a6db4733frmsr,571.598723565,150.778320814
83dbbc6c5c7ed95048ffa9427d807692339oi,25705.1995688,7169.56102907
83e8aa6cb15daa745c75ba3c29a2f646zjw33,2106.6563944,1564.34570758
84311a3428c028bc083036c1023740dbe7c82,3.17805383035,3.17805383035
843a1353bf60e922f303f862c176632cz5f0p,227.560901408,170.027299814
843a2039ce072a0a23c9bd647298e9800vjo4,575.121904125,369.934188736
843b9b4e36353244a4e6bed3fd2089f0j7o3a,0.0,0.0
8450bea2a7d61ccb81a53e57f7f441e1ccqrb,1211.38898446,1112.38220585
84560dfb1400fe920a29ca2c728acf1e25eli,0.0,0.0
845802806c0d82b146c47e1c8ee3fd8cvz0p2,0.0,0.0
846cf73ead9a5182dc25f11b6eda24a9syt4h,440.702499399,253.035907747
8473148f069a890b7323fe8316861a71qoxv1,60.5685545804,19.2314669498
84761dabe20fc9f91b50fcd9ad0d1b96muyvv,0.69314718056,0.69314718056
847a25d4a60ebcc054d1e260c9dfe3225o6n0,51156.9563047,22029.0965731
847e0affb35dd02512a89563be9e78203lvle,0.0,0.0
84818ea42cabf67a7f566be28ad5f4e4qyx0r,2438.61619057,2015.72353894
8482847bc2932bba537791e46a31e4bbv0h2m,159616.924008,146065.66643
848d3eaa622b26fe57d352eedd9649f4v6obv,6.57925121201,4.78749174278
849e5b642dd0f2cb46415b261a4fd721vembr,293.547337275,474.889116658
84a18e9cefd155f0890e0d472dc479678h7rd,0.0,0.0
84a769adc98498f52debfe57b93a0789556f4,0.0,0.0
84a773b3c9d300834d9d57af5dc83091y54cx,0.0,0.0
84aa1bca5099f19a19169515f6073f1ace43p,28.0244345268,26.9258222381
84ac8d16ba2cbf3137ed0d9e040d1a2ew87uo,29.5825791448,0.0
84bc328bc2c7d8ed7149ef660754de4bwm23n,0.0,0.0
84bd02dc56fb7c3402426ef7e8e166e2ptwo6,0.0,0.0
84c21d3bedb8ac610676423000f794d69i812,4.78749174278,4.09434456222
84c3f1ef08df383bdc98f5465e885b6edepz9,3041.59362877,1908.75057845
84c4b58a1491da3a30710bcdf61f87054xfq6,14286.6536696,11367.062443
84c7bbdc12233f88f35c2c3b8f178803ta03m,7.13886699995,5.34710753072
84c84d4c18e5d266566fa0952d02943eczl10,18.6119699707,22.706314533
84d5fab6180ceea51bcdd051f29162f38zjmb,335.568034799,262.452106524
84d75f71a61667cd327367453b4c0d2frury9,4.78749174278,4.78749174278
84f06d2c69695fe24cd69f8a1aae21a7kozbn,95.6958002219,101.581904253
8506033bad90a03d59f849054e5a0b91a5gel,0.0,32.3968385333
85155ae64ccbde01b48fbf4b3f1b739exmqyu,25.1912211827,18.6119699707
851e9fd05883f4f2c2e625dbe719bd26zdj7i,32.8119262696,12.8247117739
8531b9b4b4eeca33f79ac3b7122b5a2coe5o7,12.9890148252,0.0
85371e59ea43c33c7e481ba3c214e893ail7f,17.5023078459,13.631106835
85373fe7556dc3c8282c0e6e0ae554cdukgtd,19.3741100228,22.5521638531
854312fc2fc792eddb5132bd0467dd051a4ji,1.79175946923,1.79175946923
8545edaa30181abe880a7efd950cc84cih6ek,33352.0254458,25782.966854
85499f83c5f1674c87d0fe77838c4da793u8y,141.029611347,0.0
8554f7bc5c5faae340511f07a21ebc84fx6ix,94.7753203674,0.0
8563006d328a5a71726dba446c78b11065bc4,40331.3697652,26842.7814094
8588c9d49ece3e39ad382ccb5226196dg16gy,759.116455309,558.694925574
85ac49e7f93bf0e20323de78362bb4aadnwia,154.668167736,152.365582644
85ac8aa5b37b75d7bd7de98384ddc724jjw9s,2603.62690029,2072.57800717
85afc321fa574747cf12ea02e713a7dcrtyv0,1060.29906806,487.502375739
85bcab9ba70550ff60a4c6f81fe8f1cd1xm15,1467.9516464,1266.7391066
85be8fd21f41bc3dee86597d272825726bp69,709.635284261,568.474957043
85c1aafd324a11693f77ab4ec2afad0dziqjt,1.79175946923,1.79175946923
85d020b5f3d99d1272efa0a0d34c56a5dtvxb,4.09434456222,0.0
85d1969db6b8378747b1c3c9db15e902ynmv0,368.009655586,309.232860475
85d2158de70c6cdff512da0538ac678fioaga,0.69314718056,0.69314718056
85d3fd635eef3b81559c4eeff115069a7vmdo,5.88610403145,3.40119738166
85eb16237f5467664d004d42c32576f25s1am,0.0,0.0
85ec5dda7bc961f847f53fc851679129yqebn,0.69314718056,0.0
86091a1e6c99358936979baf67d54457x1dzy,6.57925121201,0.0
86151544b29ad273209ec4605c257b089z588,84.361319837,83.6681726565
861f65934eb78f07afb5979561666f04ttex0,216.628215956,97.4864685302
862eef3a75e1351593b54975cd8ae1b3swcxw,11405.9002444,6781.43190941
86402a0d6957f2e1266415e1952cb4fbqukdv,3.17805383035,2.48490664979
8644c9765c64da22776cd67eefe0f498u3aaz,0.0,0.0
864cb377c5116124df5bfd48acbcefccpzo58,178.177721201,153.861968755
865cb347e52aec144fd5e647f051fc3fedfw3,68.0789851368,66.2872256676
8666f38b3b37367f0c3e1cfbb96c30767a1zb,7475.56380447,5769.3111938
867144c1b8b962a15661f84a1010bcecs5a3s,32.118779089,0.0
867ae2212dcf4815255cfc5772d1a4e1vcfpa,2972.99170984,7254.34531735
868af38e68b1c5b1516f46f9705af7cdo6l9n,417.223494603,192.028025714
86a02c9b3d20806079a30fef9a347865l7uo9,26988.7684354,21268.2231756
86a34cdbb975c141eea1854b10dbf1c8seom3,0.69314718056,0.0
86a3a9861ed45158e964f9d004a224b3324cl,198.111975972,150.336137191
86a547a8b0d1ca80b754df463cd106f8wt0m2,0.0,0.0
86a626c876e7eb4be35f4f0b0a78f97a1rn7h,17.5023078459,15.7105483766
86b6207b5e87d58ae307bdc1545a101akz0ew,15.1044125731,15.1044125731
86d84aea1298e3fcde8dcf288b462a77r7mhw,1.79175946923,1.09861228867
86d8e1d1e76212d0b984180b3299b86867e7s,27452.9458244,17778.6091482
86da02d264d31cf15cc4fe377611cf0fvx0kq,2585.79090698,804.039897409
86e50263881b0d382b55777185eb648aagh1g,3919.40418571,2587.63576653
86e698821a8aada613bfca1356d8cb7dopnv8,12.8018274801,0.0
86e888c2dafacf13580a1211abf50961w6foa,33257.4678202,19575.2285928
86ec8365d2488bb76cce47f23ca93794c8clv,3273.77810649,2739.10230149
86fd9790b0c1d708f69d59e241b64a12z03r1,54.7847293981,39.680316825
870932eabebfc108296437c303db6055kc3t4,0.0,0.0
8717fca1a2148057ebc97c3353b1f42319uek,105.826059418,56.757779185
8720f071e045d4cec9d707c583a3d64avjyyy,840.83942787,288.666855417
8725b0aa1a32054450c16b099328fbcbi71gi,6.57925121201,6.57925121201
8738d79d6084a2cb68acf7fdcc9fcf7anvtuz,12.8018274801,9.62377364973
874402ea8b408a017756404006b12708d9s6u,171.659649959,119.997273248
874e552b67e969fd46cc0ad6ece8c87doscyt,36.395445208,31.4256319085
874f882f7efff96263e9b555415aac36dsxry,361.305241231,253.476866389
8758badcaf67c5c435feae924cc16a4750ds1,1.79175946923,1.79175946923
876b122982958678f14bb25d887dd79dun3qa,184.533828861,159.741104118
876b52b32016b5a2c1f13d08c2578940wrrb8,138.189016998,0.0
877d96d9abeb73e437a8ebd74abbbf45p8s80,198.118944641,4.15888308336
877eecc4f4097dad7de7fa6c4fbd0ab5ncsl6,0.0,0.0
8783939eb63e5eb4e5cd412d8480f3955ipxu,7660.97709366,6546.45797284
878b01cd9e18f29c8a364d166d0dfb0fnj8f5,0.0,0.0
879031788c41f3e01927c2d74e7a3487xlsfl,353.152791158,241.040391974
879cc719e5601231fcef5a1047e3464b988n2,88.2649745928,75.4631471127
87aa94042390f9267d3b7d90e42b022ek5mbu,6.57925121201,0.0
87b583625d0dd77a85d5ea65cf957c9a6ayfn,1.79175946923,0.0
87c5fcd8d9582701469f94bff3cc415dvq4ia,57.3104580424,50.7312068304
87d674775b542a8c19027f94b5ff230fu6dbq,43771.8444926,35505.7666946
87ef937c305e8f02fc2e55767a2d9a7fhlmor,184.533828861,129.249781446
87f83cd938cdd773a9800b17c6f8579b72jxi,147.317179403,133.555667995
880309059993bff2368d1772d6037dd08n73o,0.0,0.0
8807b0d38e7a999be7332aff2f79b3ecoi562,108676.208446,21787.9008751
880f542a275df1251612886d408b32e8m96cp,33.5050734501,25.1340627689
88103add66b7113729a9ca82540684c9il94h,0.0,0.0
8816983338ed0e147ae83e67c5bccb2bb1r9l,0.0,0.0
8823a401287add29e95edb7ddb1aaccathjck,368.415120694,277.468560939
8827210c37f150985b520e7580c87a02k5jnm,19.9872144957,16.8091606653
88334906d648352be26cd882b8d7f88ce4m1a,0.0,0.69314718056
884b5bac8cac81125199e46d78cffc943nvrg,836.405933762,552.831232035
886330dcc2f32b0dc19f798203bae8e1c6lnv,0.0,0.0
88641b0f22cf175876bfc4adc44c00f58b5rz,0.0,0.0
88697afbf865f6d65835ad4011ef8772abfih,11.2332115622,15.1044125731
886df3b8f9d61ed70e656c289e9b34a32l5i9,0.0,0.0
887594466c554767a3a281ee83d41d88skcnn,2336.61930158,36.754619503
887d9ebb6920fa143502e36d52e953c0tldz7,0.0,0.0
8884b7af726ce7bd929482ea13de19d39lzuv,0.0,0.0
888d1cb3ed908ee0f27aa00035c71396jge0s,344.235447845,69.063529348
889acc6ef7b4c29dd6df1eee82ea0935r4rkr,0.0,0.0
88acd2e23ea6817d9d9fc28f38a8d1aftqssz,970.244251922,351.823637419
88ae7a35e374a6fddd079ebb28c822eeohwse,85.0544670176,0.0
88bf2c0f5460e28deb5eca2ef8e5e809ol5ru,251.89040221,0.0
88c4a5bbf361810d19240739c0648d0f0r50r,0.0,0.0
88e24a019c32a60f2ff315a9d217ec33q144x,50.9135283872,21.3978504216
88ebdac47cc2623888e0bcdfb35b692ejrbvv,2788.94173483,18.8072852641
88ef9cfdbec4c9e33f6c2e0b512e7a01dp2p2,0.0,0.0
89005e215c23d11721eec24b55b4664fqaruj,3.17805383035,2.48490664979
890c64498ad38661f4ab095558d987bbd1e62,4.78749174278,4.78749174278
890cec92162a09fba381f82e8e657ca3ehzms,20.40372944,2.63905732962
8910c2457db856edc43a9a0ad30674b6qxepf,0.0,0.0
891bc3ef60dff60fc93192de11e0db85e6cz7,2144.76981263,0.0
89291354b0939c342be97fa58e018bd89fvcf,127.044492097,96.0472095909
89404a8072c45e5e9efa4d8dacb668abbau9n,78507.1979514,46070.3194164
8940bc24df14874b527f44caa59a9c92a43vv,405.830816675,460.494124548
8950b00903c06ced5253da31b99d80fe9suie,0.0,0.0
895ae02586aa5016bf62ecd4c7dc13e2002iw,0.0,0.0
897cbc6102b810eb345abfd308fc45e47tqhz,0.0,0.69314718056
898419c2d011d5a822e9ee07c387098ezpc12,0.69314718056,0.0
898650f23088dcceb113666e3b277f71oqygk,38.6467370066,34.3700708876
89942a7dee6adb45e0ef0f5b437be710cpj2g,2246.12411634,1287.34229065
89a57ce859246385700d048ccc6d1725ph588,200.316169219,178.457152546
89c5162009778d3ba2991f5abb4e4be1d8igf,41.6424692802,20.0458168721
89c8eefbf6f83543ce0792d1e4b86057ti16q,12.8018274801,0.0
89ebafbc5169cfbae23d7dd062ed7f9e9ntr7,5276.6764639,2217.59019035
89f7205d3d79cc01c6990a85576033394isrd,2.48490664979,1.38629436112
89f8448ce7c21759293260e399416625qv6t1,0.69314718056,0.69314718056
8a143949240805aec87970e0a7777a68o6b2r,29.9787129255,0.0
8a27b2e29086c0d2e589053537e88393zsyr2,0.0,0.0
8a2b6cf3cd7a49bb32691e3d45fc60d4nv2w1,0.0,0.0
8a2b950ec6f3c73253cd80133d184cdawzip0,1028.02455977,858.305136391
8a381d748b675e4a4211d27e33e43621dgpgo,12.8018274801,12.8018274801
8a3bace54bc31e82f08d4963ad876f01c188m,5974.12076079,2789.83051061
8a3dc36ccc3f0150049bc8cf5f88410be1746,6556.22239895,3105.41240681
8a3f5e16e4e689897d872716efeeaa0904tyl,4.78749174278,4.78749174278
8a4fc219f01e1fe6d4328b0a47fc54905iv05,681.277915559,398.2654356
8a7233a6cbe1ca3b27fd31649162aec3u699d,10.6046029027,8.11969625296
8a72cfe2c890d9b7ed99930af6536114vrsj7,0.0,0.0
8a7710ee3c886df8ca78c88120603cf6taql6,3.17805383035,1.38629436112
8a77664c3b50d62db12dc0cd30aa8c2e6jkn7,15.1044125731,13.3126531038
8a88cfb869654a8eb63b7f26809ef67bq8pms,20790.6830141,12070.5682795
8a8ff659638df1d6c83258708916e2349fn5v,25.1912211827,11.4085644496
8a958e0092f6ca984107ea6c3975f806c59m2,0.69314718056,0.69314718056
8a9d6eac80b6b253c16cf78947b0fddehtwie,2978.97278802,2148.2557113
8aa03b16fca81881d63c489b6d887ffax0vxm,3.17805383035,2.48490664979
8ab5f424b4fcc854c66b654e66e79c7diy0xs,22236.9364145,13772.3221463
8ab75cb6315142e0caea7afb0df79d931uyhz,31.0201668003,0.0
8ab98c1e6cbfb902af4e02050a886396a40bg,1.79175946923,1.79175946923
8abc7635daf75f9fbeb63783b7b8ccd5rvuyo,3.40119738166,3.40119738166
8ac0a8dfbd2629dbc7a6f8c91e78e6bedr8hm,5675.04246019,3586.08137511
8ac57c3786eefc474dae4c43e68ecd88loo72,0.0,0.0
8ac737db90c9dcd389d3d458159825a6mrjf0,14.4112653925,5.88610403145
8ac7cc6a62b82e675465e89f67ab1f962ltgu,0.69314718056,0.0
8acae9b2e5454fbd92fd0b3d79fe89ad6w2wp,2.48490664979,0.0
8ae8d02450efade0ce821b34c0461e21gs1to,1.79175946923,1.09861228867
8aedbe26c4d4e22613bc3f8d7560be29mkzo5,402.27323271,363.963706059
8af01eeb860c2e6b1512377f28953110ml638,4616.06169844,2331.26929988
8b0d92a053316cc2238c0535b1a13a85ueedh,187.935026243,128.006587929
8b109c0aee5ed07fc996e73d28e65888o5jmc,0.0,0.0
8b136a04788e6a8330771651866d33e1ul52e,2291.05377285,1499.5603168
8b15d0321fe07b222637159be5d652b9wd40k,51.6066755678,14.5180831792
8b1744fa4c2ea7bf6ad53e216b8d7ec982402,1269.38442583,1027.22339812
8b1782dd34835783defa61055140f83fuums1,0.0,0.0
8b184ec73b830ce9a92d8f876f3ec35eoltea,76.7704677133,41.5249280884
8b253bd318229b3eea3f459bd81b8347khytb,1625.64502082,977.266474215
8b4071f3e2702b88481054081363bc15her3f,0.0,0.0
8b43632b2ac250c4dad3568efa29d22ai6egs,33197.38304,16479.5808935
8b4bcc98fa4666b22c7a17c9a4b93ebenlmlb,0.0,0.0
8b5d679f52876c01bc556efd6dc96897amo01,91.4430284231,75.0858528816
8b6cb8520cb36f35a4d1610e67216f6fg9lgm,8.81284343352,7.4265490724
8b6e4988b745924c605461a639fdb887plshh,50.3004239143,57.2851402344
8b7e2de1c470d717941aa4a14bff57c6co8bo,85.0544670176,49.2586429321
8b809e18804865ff2a2e799c9a5e8a48mtxdh,932.967701591,837.840811163
8bbb16c0a1bb808389051c875ebab1cea0v56,99.3306124548,88.726009552
8bc2a424939c50eaf4a652e253421b0f9b0y9,4497.5244445,1928.77562091
8bc48bc2cd0ee494e55470a7ab0814c12riuf,0.0,0.0
8bce581a91921adaa5fc20e627cd7b94l6cp6,10.6046029027,10.6046029027
8bcf7d600656d3e087ef079410f70105m7fkz,9.91145572219,0.0
8bd18bfdc9b5b213b5e0afebebda72afmb41g,4.09434456222,1.60943791243
8be2b4250e240666de12e0d0c1d515d2tzok6,0.0,0.0
8be5e1e172dedd0325306cc4886b68a8f0mlp,14504.6742855,4323.28894971
8bebcb1b819c77f5527152bfc4c04423yu95e,635.401152094,478.323532889
8bf04b0a219c7834b25057c0220b4d0dhwdsg,17.5023078459,10.9230566339
8bf07d8631a2808f2c869e27afad2d41swgkd,16668.9812694,15255.8222628
8c07083331a97da1b8a99cea75775401m0a0r,5830.95506453,5590.00304296
8c073c32a0fc503dcb39c0ea9fbd29c8jgbz4,7191.42927379,6350.84626819
8c09f4afd78059d9200cddc435f5c48ceph11,2807.03545209,1736.55621357
8c181b35901dd236e6c7c634117ffb11m7uwy,8.52516136107,7.83201418051
8c234a6ee50ffa1a5f30bb1b894ec3f4q3oha,34.3700708876,0.0
8c2ae8faeaa2dc6d259433b722ced26895g5b,15.1044125731,5.88610403145
8c2bdb9dd878a811701838002627a056be0ce,12449.3574435,8662.09007451
8c2dc12395419cff62e7048703c0a82c8ntbi,16305.0250176,13773.0009184
8c339df2050a428c04a1c2bcbfe4a143loj8l,3199.63920376,2464.99864036
8c33cf751b05ca6a9d886a379a84a2ees9jlu,159740.828519,3678.37319671
8c35615ce3ba8ba1a157181419b5d0c1b11rb,110486.295663,72846.7896393
8c3631460a4d25d2b21b1f92ebbad752a19ww,71.2570389672,53.0615839407
8c39ba6a36e3ecb856a6f5c2e4ecef03o9ced,152.409592584,118.559678648
8c412ae875b672f18073d643c74f9f0clzbyw,262.870451469,174.816918527
8c4391602dbc833beb703584ad84f9devqk3m,5540.00807827,2715.75646672
8c4b0d95ba36c0ba2a52f9043c62fccev75uu,2792.88819839,2244.67164569
8c6910cbee922c692c0c57c4b17de1765of30,1909.7954253,1830.36653832
8c6f5f5187bbb0b9b55dd7d95122a955hss2p,1653.49220584,0.0
8c939b6713b7881538cb05eca89cfb1cw1lhm,42.3356164608,37.7712682693
8ca6d4361a86b4aac4c1a7c00697da87m2po0,67.8897431372,45.5129321715
8cab09b069755eca2b4e7fd6f6981d7d8n88o,0.69314718056,0.0
8cb96eaadc11cf4f914bad84518632e7czdyl,15814.424816,11638.8642297
8cba56e5e7c2be942ea8472b73f0842fil1x0,4.78749174278,1.79175946923
8cc03b92898255ce4b096454645599ae5zoc0,0.69314718056,0.69314718056
8cc1493632e0bc63741f523e454ee5cd6obbs,0.0,0.0
8cc159a13fcb559c729b3b94ed434fedowmsi,0.0,0.0
8ccd136adb81eba53203281dfeabb425k1dhw,0.69314718056,0.69314718056
8cf5b1acfefa1bcd8aba126c0c19e298xnjie,2879.31147743,2151.00563086
8d18dc25428a6e80b266835d78930e43e56q1,251.608996695,141.966236688
8d1eee95c90702c4b93cf9d03df64d487q5uz,208.451234393,0.0
8d2144f1fcba68f91012b5d13adb609bhqio6,92.1361756037,66.5325206435
8d250e389e085a944215977fe0ea0834xwc8h,4.78749174278,1.60943791243
8d328691488417a21cbe13c21f57ae0b9jxl5,10213.3293296,8331.48327346
8d3e924ebfbfef89d62a62308e106d3erai9m,0.69314718056,0.69314718056
8d3ec1167ab74e29430f60699f10af3fyi7za,0.0,0.0
8d43ad48f315364be4d979d2e9d5ee67quqyi,19.8735069507,13.3965345878
8d49c8e70bf96a255baf30acc76a3f59b394w,253.46536702,203.545090406
8d4a215878568d15038dc28a21742592a684e,1711.2137289,733.460650824
8d4cc3988c9cb3b902c07cdd1a68fd4f36cit,0.0,0.0
8d500e174fc28d494482f8ccb9438608zd51s,0.0,0.0
8d506c4b1d130cfeac6a5f179db00e51tk5zi,0.69314718056,0.69314718056
8d5e4639289db8cffdd0c0466075ed53rl806,0.0,0.0
8d638f6da12614d6b369249410c3d278n8qme,0.0,0.0
8d66be6830f32ce0c68ec467c028da04n35t2,148.538391574,87.867558144
8d67c88c345b56e922327c06c71b7046m6ohz,0.0,0.0
8d6dcd459ab23f1d852e6ff9cb86864e32zb0,1496.13304927,1238.22039653
8d75f5fe1f27ad65a976af95c1cb3198zir0b,19.9872144957,12.7148161031
8d7e9b525a68c16dcff35f0e9b8bba51hkfty,8782.56943726,7529.75890545
8d81a8662517000d9598eefb38d842bcu9lce,0.0,0.0
8d8f705595701b921012777a281a553622300,70.5638917866,62.1928811054
8dabb497d902aaee22c9ffc414a2b7b81crqo,60.5685545804,36.0704805783
8dac2b259fd1c6d1120e519fb1ac14fbqvax8,490367.900593,324427.554622
8dcb9fabf6dee9ffb675789461a7d1bd2a6pz,4762.29809921,3172.14542165
8dda342d51fb63a85b1546fcbab3c93ci1zc1,0.69314718056,0.69314718056
8de1270cdae69fc973118c0211b14f59drhf5,26635.8180489,8981.60240095
8df5d645ed4040b857c121a4459b7976n5u3b,0.0,0.0
8dfc3ccbcf3457a6a0cdecd5279396a1r51ra,1609.9807295,5.81413053183
8e0462410d727b34290fec10fd5661761yc8u,1028.40470707,771.615205414
8e05310a342aec93aaec69a638e83a96aqyo7,7025.68016767,6083.99946404
8e1209454c732363b822548a83ee5d74f5wj8,13705.3974254,10716.3780298
8e1f8e5907b3cc256a2a57ae9ac81e063gbz4,0.69314718056,0.69314718056
8e223db0dc0afc22777cc37b6b856b64ur2zu,20.7604043839,22.5521638531
8e2867bcf82905cdfcf9afa1fe001caege0sy,25.1912211827,23.3994617135
8e2a43abb8fcd8ef9801c69fc04bfcb5kyc41,69.4518608984,132.452608244
8e2b05e0910d7d1b7a0fccc82a0a3f58k15eb,788.169644782,555.235542195
8e2f86f54b3a2ae6307ef2641ef4085b674qp,3877.09812298,1936.93294994
8e3275ded520e87c6aee4ce1c8f4d09awg1va,37.6377368767,43.3006973568
8e42a87c8aaee2187ee417f18ade0133325mt,989.061260476,456.478697522
8e46e0478d1fda88696becb31ff7978am9gxx,338368.571643,3804.30805052
8e58e432c844566b011420afc5b6d3d342hjc,0.0,0.0
8e5924fb5117483a77c79b3ebd6bd3c155jex,0.0,0.0
8e6a259b20c1dce7221f90bb8cafa48bjneon,25.1912211827,12.7948588108
8e78b9881e4f7e31d9f21badbb7841e5b439b,29.9787129255,22.146698745
8e7cb66d20a6a14e138068b5b82e04dct54f2,0.0,0.0
8e7e7ccf86cff4cda5c2eb5fddb60b877pvrh,2434.77496296,0.0
8e80f1fc8b77cc54a70a048fbd9dda34ig2ou,0.0,0.0
8e956a7d3b9710b2e401e6ebc9d5fdce0dh3b,178.360042758,90.1115215683
8e98950fbd40a46ed9acbf5965bdc597tu1uq,0.0,0.0
8ea020a1fdccfd726f74ed7e90dc3400zy9iy,3.73766961828,7.83201418051
8ea47af14bbd7af9711827fbf606a6des63t8,0.0,0.0
8eabe5a04dd02d83b05b93352c172bf0knr88,8.52516136107,3.73766961828
8eb7051f291a31dd19950b100722419b633td,44826.0882909,29488.2846161
8ebc5b544d62622e45e1ee22a56265e0xwwsb,41475.4185137,34471.6310303
8ebe360d60cc0f38739178c166dae4c3ednji,0.0,0.0
8ec101b84b9001f214a88afd8a9741d8pvk1p,84.3041614232,88.5808275422
8ec77c402265170cdff483194d26a711b2jw9,0.0,0.0
8ec7a38b81e49e8cb4b9ddc890b2454e6uxy0,0.0,0.0
8ec7ed06cf55505b85a4cb67d53abbdeedpsh,3987.63510314,2513.69404586
8ec8add138ed551bd5a9175eae0cb972ie0pk,225.181421298,62.8618844728
8ec9269ed4f5aef4584d887dfd9e595aaynzb,0.0,0.0
8ed1cbb8ceafe5ba383c1daac225d8da4q0h3,1291.92274106,279.882377497
8f00a4c4d7f097bc1688f8d89431f6bfmodq2,0.0,0.0
8f086b809805064f3c4a5dd48327c0f51yplz,1562.98880408,95.5745576728
8f151251e160aa57b585e845523a076dc0zt3,8732.50889338,2448.1990845
8f31030b3f56abd12653570000a1e544frlk4,6.57925121201,6.57925121201
8f434535037d1ea471a068b2354af83eihjbk,0.0,0.0
8f6605a649ae41fe950a6bf579452464d9lmc,1975.89415636,1514.97272627
8f6f7baf33fe2a5206ed3ca88446a99bmq453,125.096955086,96.6870962022
8f7d6624d09401b67984fb0912ca1597bq45v,14654.0994628,17956.0547374
8f7df043da1fed585d15d87dc5cf997eug153,352.681768215,1253.54282779
8f8184582c7d8decd79749dcae6b2db58nkly,43.5883794292,37.4145933253
8f82564140a7b9609ee94cbce464d1531jt2q,470.177732208,329.784369459
8f903e6e380c42b5ad29d74dfbde74709ptfy,0.0,0.0
8fad20532730f10934b3b312cae79111tppwp,55.6172309714,23.4120944635
8fcacd7e2d6e85486e9c3cbd865b973fn8h6s,0.0,0.0
8fd35d215ab6530c2ef096c87233cbc93juwy,114.034211781,91.7263936873
8fe6da2176541d0ce24574dbb60f9107oq1kn,677.775365683,425.858725059
900284c412387e0bb2dc2aa5ce42dbb9th70g,0.0,0.0
9017615b610371838ddd79d15ae8444e4elp2,3.17805383035,2.48490664979
9018c795033bf90f9a22f96e89127a4c940oq,0.0,0.69314718056
9022e0e85539aabe9939ee7cf6d673a2celv4,0.0,0.0
903ae334d2ca4eac53cf2677a094dfddrprn2,2903.17169208,222.784967619
9044a9db0fa964feedd3decdeaeff431x3w02,1.79175946923,1.09861228867
904d3906784a275dc3b0378e398b4ea9d2zh6,0.0,0.0
9050996c52c9208b81fd198e60e8c109qehuj,3491.60476636,2260.44082014
9057912bac8adfb25ae4260c60315c2bvtbxs,0.0,0.0
905f19209f17885236328ad7c05fd438mbsxh,0.0,0.0
90676da2d81b402bb5981c4226202582517ys,32280.1203859,16805.1656544
906c51c7e1cb28e680642433ad3d2f5cpmy2d,3700.14309597,2307.64583046
9071f2c9db0d42862ebd30221cc5388fk3bqr,10.6046029027,7.4265490724
907fd438cba07c60ca1819001a243dbe3zsep,925.218270234,629.914788419
90953913d629a03e27590d0d0f64456601ktd,37.9535898261,13.6096665037
90a0e60473d2e6ab9590bb1303de0666cz8cy,106.631760261,64.2961437999
90ae5a9b479a82c0c918e637463f498bawikj,0.0,0.0
90b9f6ef75474bc2b0bcda6849cc484c0x8x7,3.17805383035,2.48490664979
90bb553b65144cafddc3f3d4a7783667a06ga,0.0,0.0
90dc7f55e3aac2e9aae6db88b5238be9g4mk3,15.1044125731,0.0
90e55d6365663e1f5f21a3a1672399231zjyt,145.830341372,131.236754423
90eb8151eb82441b084d04893151619837abp,4.78749174278,0.0
90fa38142498fc5127298235fd6be8f7fqeen,0.0,0.0
90fd7b3c991701dee376daeb09a0a5b7kawse,24.4980740022,24.4980740022
90fe8d6fc0bbe4ff2ca7833fe51bddbaaibof,11760.3135198,6318.65602435
910e27d5bfd74ab546c15e881fbb0878jwom4,39.3398841872,28.7352812845
910fedd6a080c487a416982290887905n5vcc,3.17805383035,1.38629436112
9114f32d9382a45ecf2772053293884b5o9oi,560.594987985,372.816450119
9119877d30c9ce64d5a866d8964b83acgcei9,0.0,0.0
913bdb6221205cdbc0aa2ccf46334bd456ma4,0.0,0.0
91440cf49af851458802edc54d0e09a9f746z,4.09434456222,2.99573227355
9145fcbbef328e478d751e3f9af24d8c5twus,0.0,0.0
9151c706fdf3f3fcb069c767d8d7cba6ipb97,8759.55478019,5244.95037475
915ccac760c7359a446100fd1a54bbf6oyrzf,22362.6072252,15996.6802512
9167c4d2005c6e55bd7b3c1fe79e3fbd53hjl,0.0,0.0
9168df1eef03e16a4187546439d60a2edm8yu,111564.76865,21822.6200157
916aedb8fd708e100318969dfe57a4639hexd,132.952575036,87.4639844289
916c0eec1972af09369185dca92397adxwfbi,1900.05147452,5608.91669013
916d2d806b772c9f227a9b3640e31469ljrxo,13540.9297367,143.27045062
9194c14cc5caa9694db20e277ae8bd11t2nnv,0.0,0.0
9196288f121946095e5c402fd326109827t0a,0.0,0.0
9196904d6a4c812f3c308fae60fbe505hu6bh,33.5050734501,33.5050734501
9197b6590c6dceabd88ec93157fcc31fgb8a4,69.9443564234,0.0
919d8a40c51f7c9fa1ffafb18bd97af7scta5,12.7148161031,0.0
91a29600bbd08ee8ee2243b7a6437512wkomq,0.0,0.0
