bidder_id,response_max,response_mean,response_median,response_min,response_std
11b4359bfe48440baec4c8805769a3dfxvdqb,9000000000,2745614035.0,1263157894.5,52631579,3200215924.52
14b639e90d86de0f502145ceb99279343dxup,15421052631,15421052631.0,15421052631.0,15421052631,0.0
766f38fbdd22eea7df32d2adf32d8172xnh30,584578947368,29487414187.7,2736842105.0,52631579,1.18432701402e+11
964028ac24d4ca16c4b63f64b06df1c8ltrrl,4092421052631,10370491446.0,52631579.0,0,1.88602986742e+11
cba917fe16ee19b3b38aec171af84935q0f7o,315789473,122807017.333,52631579.0,0,138140488.69
8e956a7d3b9710b2e401e6ebc9d5fdce0dh3b,1858315789473,40398245614.0,236842105.0,0,2.39568633069e+11
a19b1593a144ebe795a154018c6bf90f51ce0,9256473684211,3.27777465508e+11,42657894737.0,0,1.06127265744e+12
07a5dbfbf2629ef7018abb660fe0e795xmrw3,9842105263,597894736.84,315789474.0,0,967870839.105
c98506c094b54b69c042ed7f0dd49b24n5t51,0,0.0,0.0,0,0.0
06237b976cf6ae2d3e3bea5e2d3dade4krnvu,62578947368,5269905533.1,1631578947.0,0,11228509898.7
1fe8d760d4012d2cc5ef85b982314b5844j0q,56392789473684,5.64114304165e+11,4605263158.0,0,5.22810918056e+12
b67399b45a875592dd9f51438659693bometf,96736842106,5959126539.78,973684210.5,0,14849354837.4
27ccc09ae923d1ca8ff7ab3242f279f7xuclq,9105263158,2434210526.5,315789474.0,0,3860154970.81
e67b1f204da2689636bf4e0e496ff6d59j1ih,3448947368421,23812251499.4,2684210526.0,0,1.22879689263e+11
86a3a9861ed45158e964f9d004a224b3324cl,411578947368,17804399057.4,105263158.0,0,68522612887.6
87c5fcd8d9582701469f94bff3cc415dvq4ia,37789473685,4271255060.81,868421053.0,0,8342851628.97
42e631af9bd00e5e816f08eba3b102d5ch576,8842105263,1147950521.48,736842105.0,52631578,1307196063.67
80feac26469992af9f2d6f2d08370c00c4h3n,4746631578948,41031711076.9,7684210526.0,0,3.07812132433e+11
eb2c4b4493f31788ead745533e0c9a18xzzlk,406368421052,18987341772.2,1684210526.0,0,57704717669.0
c89d56c06803b8c6316a7c906604c64939yri,14842105263,1876518218.65,868421052.5,0,3246855657.66
30d2d8c6d8641a81a6a5dc0aee1036d0g5uge,2865842105263,37416682500.5,1263157894.0,0,2.43879365641e+11
a318ea333ceee1ba39a494476386136a826dv,2970210526316,14312903446.2,2368421052.0,0,85659820849.1
1e5928234fad4bbb27c8b34f3ce63d4ew38fj,32526315789,11276315789.2,6157894736.5,263157895,12771016300.1
a8764e9262c90abe3482fc1eb914d4c6pz2q0,52631579,52631579.0,52631579.0,52631579,0.0
24d0694fbff381cdd9f40301080301d8yngb7,5104578947368,1.13374655647e+11,27473684211.0,52631579,3.5415646813e+11
9f4345c82dcb57f835022b0b43141e658wx0p,213578947368,2695941661.38,105263157.0,0,17516241671.8
bec86221a3ab9f5b8f502a4bed42f2cfddf3p,894736842,894736842.0,894736842.0,894736842,0.0
91a3c57b13234af24875c56fb7e2b2f4rb56a,4043842105263,5.61756578947e+11,12078947368.5,0,1.22532442609e+12
16a13414b91fa1f74a743cb2271e3e4cqeza2,32473684211,32473684211.0,32473684211.0,32473684211,0.0
28c9a5ea8aae9fb4f6a755f94cd922361v9ow,67745263157895,1.60029393039e+11,736842105.0,0,2.71396521006e+12
56638399946081100ae483330fe639e5pfot0,50163052631579,3.59095332671e+11,5000000000.0,0,3.96418865513e+12
05a07a27e235d01fe480ea6ac73b8838jq28x,309052631579,7439877064.96,1000000000.0,0,29754502819.6
c4ad4f1fef0e37f37a738e5e3a182ee6sezpv,23315789474,23315789474.0,23315789474.0,23315789474,0.0
eb53670704bd2d67cf6b2370bfbe3bd3e4i6s,41368421053,2530959752.29,578947368.5,0,6654319956.86
8e05310a342aec93aaec69a638e83a96aqyo7,584263157894,2696089335.76,526315790.0,0,20393739841.0
67083f257438b1b79cb09cfa601890855of77,35421052631,5294736842.1,473684210.5,0,10350082633.6
8fd35d215ab6530c2ef096c87233cbc93juwy,1407052631579,36456140350.8,1210526316.0,0,2.14139835086e+11
2fe472c1be232dca314d4bdf0fa95165rjv69,50391736842106,21598451949.9,1210526316.0,0,7.28462823266e+11
a57702e17555f982fec8bf6064c755feesa30,368578947368,9538998097.63,1500000000.0,0,34669890505.1
c515d9463d410bddbe0583d37b9b741f2dim8,230631578947,76912280701.7,105263158.0,0,1.08695966683e+11
748ffa302082ede98cf1af01d4925bc5bfbu8,8736842105,2115789473.73,1368421053.0,105263158,2348430252.9
5a7ffc1e1a34364013e6b7e713d9492d0l92c,3596263157895,18816736084.8,2105263157.0,0,1.77859637074e+11
8d328691488417a21cbe13c21f57ae0b9jxl5,51129736842105,1.39930676776e+11,1526315790.0,0,2.10426807822e+12
531d4a209ec0cf76c9337b42fb1c3d9c9tcuv,473684210,157894736.667,0.0,0,223296878.021
b0290a4dcfcd39051a25f540c9eb6bc8zc84i,52631579,52631579.0,52631579.0,52631579,0.0
e6f46aebae8dfde94b28f11658d04722ilh20,244263157895,10919667590.0,3105263158.0,157894736,32794064387.0
64b2a3d72fd485989bff7ee11bf66f7b51j0z,1053842105263,15984615384.6,52631579.0,0,1.13027987846e+11
e6a39fb082e78abb9ceab5a03bf36997xgux0,12000000000,4210526316.0,52631579.0,52631579,5186173820.21
4747c45076b1f35680006486ad3376c6eta7p,163842105263,58447368421.2,30736842105.5,8473684211,62364051590.0
25a4ee3a528004bcf4f4bf62b9208a7dx96pt,8131894736842,50316390977.4,947368421.0,0,3.26646143486e+11
3cda68167e63c7edcb7a618e466f5e82iv4xq,52631579,26315789.5,26315789.5,0,26315789.5
0918faabadfe856a25ebf1ff96b2cfaf7ez6a,6842105263,1000000000.09,315789474.0,0,1772435066.15
756ef4afd5e72e9582c2489ac271a3d9zw8fe,14263157894,3017543859.53,842105263.0,0,4496994653.17
40848d51755dda8e1aa23ba52bfb1ab5ewrso,52631579,52631579.0,52631579.0,52631579,0.0
74149197c8684977e397ab60a6a264836b0lv,157894737,78947368.5,78947368.5,0,78947368.5
39841fcbf6b6b35e4749e0488b4157e4fjsjz,2844157894737,50919838056.6,315789474.0,0,2.7927244016e+11
0318e0a173f7c65db40116b903884c854x258,54450894736842,48972624272.3,473684211.0,0,1.31395652012e+12
3b947f8c954acf4354d2c3bdcd494fb0x54ee,799894736842,1.78894736842e+11,46631578948.0,1789473685,2.42734832338e+11
e523738a747879b8353e6ad674aa18eb3b8la,98263157895,3588995215.31,631578947.5,0,12794726893.8
c275abb380beff82351a0da6f914d104uhxi3,51777736842105,96632211676.7,10947368421.0,0,1.71268536452e+12
dfb279c4d620a45ccdc690b97e75b2f3jnzes,1523947368421,3.8572368421e+11,9289473684.0,368421053,6.57186768942e+11
37678ba98a4c4d9138d52872f60e73e5wb9dh,157894736,157894736.0,157894736.0,157894736,0.0
e8743333df368d1c87ae0c190b1ef3edavd66,40631578948,23026315789.8,23263157895.0,4947368421,16997535262.3
6e5849f0e39f8f780529e3bd11f685c2w3b44,105263158,105263158.0,105263158.0,105263158,0.0
231c8eaefe823e2abf53cc2f5609bccdydf1n,40894736842,1697468863.02,52631579.0,0,4859047445.11
7a0ec8bec00aa4ade869a90d1994358fg6677,2497789473684,1.07428571428e+11,157894736.5,0,4.6790107105e+11
bdeb5eed17a812d2c47176e30b8553ae2k06g,894736842,894736842.0,894736842.0,894736842,0.0
03cac5cc349396386e833a24543980cckfhyu,947368421,947368421.0,947368421.0,947368421,0.0
50a4bfbac8a9653af4099ec1169f684c2nsgu,6519473684210,5733859371.84,105263158.0,0,1.08946303924e+11
4f22bdad196f11dff3851bc473c6c8b61j282,2684210527,1000000000.14,578947368.0,263157895,901566152.77
4714284973cf01b6205c24314f63efb5in821,157894737,157894737.0,157894737.0,157894737,0.0
6efaa79382fb1c6d8f935905a0c67dd5pm4c9,48842105263,48842105263.0,48842105263.0,48842105263,0.0
b5911ad047be676af7cfe760a4cb8e82oqywv,54557578947368,22624914495.7,684210526.0,0,8.42724458018e+11
3ef1f85040a0c136857e7baccc95d48a4kv9n,1684210526,894736842.0,894736842.0,105263158,789473684.0
fbaec7277c0a62af0f9f8f744d7366e54748t,160315789473,1370967741.92,157894736.0,0,9729448977.8
15b99cd4782844decce9331d77fdc647zl7j6,3611631578948,20953947368.4,2631578947.0,0,1.41763370607e+11
1ea558fc18eb1b3ed7759a3aed7662d3p77wq,9052631579,9052631579.0,9052631579.0,9052631579,0.0
df09da3918c7d98e0e6447098ff53b4468y2m,21157894737,2873205741.77,526315789.5,0,4982686192.72
08f13a984962c44d88e10f188ffc7c38yqn9o,6421052631,1478947368.3,131578947.0,0,2205941360.17
b06f57db02f48b22f8f89952791b9171nn713,52631579,52631579.0,52631579.0,52631579,0.0
6c1c9316d19f7c13da527910c783d2018x0z6,1240421052631,24888094021.4,2263157895.0,0,1.27569593001e+11
64abb8a286b2be97349e8b17abcce6d9rygza,128157894737,10172413793.1,2315789474.0,210526316,24805749861.8
2ab4c2eff8ffb43d91d92b0eb6ea5dd5ovs9s,15631578947,5499999999.75,3184210526.0,0,6338173054.62
a4159bd8aa351a5e46250063bf9d22e2atrr4,2894736842,1063157894.8,842105263.0,157894737,957489792.829
fc870f3872dd5e36e4dfc4ccde28cc930tify,17578947368,5065789473.75,1263157895.0,157894737,7257279753.05
1a4da0e4aa1ee188adce1a54f3668a6bdaby0,3578947369,3578947369.0,3578947369.0,3578947369,0.0
1fe8041d3352bc6168a04dbdbb9df2252rt8t,4650684210526,5.18736842105e+11,9236842105.0,105263158,1.27543551612e+12
bc3cae0652e06d3486b59942b06dbfcb68i5r,346631578948,50924812030.0,7947368421.0,52631579,87599390584.8
98f1d60181443d51d6fa0f904ee887b7uftrn,237157894736,7774819401.42,1052631579.0,0,22808962661.7
d4fff6754330a9c72c75ef359dd802e1xkg2r,217894736842,4524395895.4,1210526316.0,0,14972918745.6
77c369a75b5d4f7de3cdc600c03c397eaule1,5736842105,1964912280.5,789473684.0,0,2243419980.58
8d8f705595701b921012777a281a553622300,14526315789,1838596491.07,578947368.0,52631579,2929076488.09
78fdbeba625c6ee7a1bce379b4263773auglk,640473684210,36791423001.9,315789474.0,0,1.20976722942e+11
b1c4d31393a839b513604eb1bf02eebdr5tao,0,0.0,0.0,0,0.0
8a958e0092f6ca984107ea6c3975f806c59m2,157894736,87719298.0,52631579.0,52631579,49621528.0825
2d82c3dc726d2bfa19c5f16ec3de5023lbse1,1789473684,413533834.429,52631579.0,0,626185347.738
263ac15028582f2afeaf89c9982b3738y4se1,1578947368,694736842.4,736842106.0,157894737,525683830.976
2b0ffd73f060c484c705c7fb0b0b31c4fr76u,9842105263,2815789473.62,526315789.5,0,3760488563.6
02615aa755c78f1812d7f772f4ed3d8anist8,1210526316,1210526316.0,1210526316.0,1210526316,0.0
da8b7a548e4d8feeda63e3ff02cd6eacwurgz,162473684210,11108108108.0,3000000000.0,210526315,27095158789.8
1f68c5798e28efef9155c9608ebd06c4ckiod,53578947368,6073190789.56,1763157895.5,52631579,9328272826.42
76a8a9566e21595a1ac06cc0050626c1q7a83,252052631579,23003508771.8,3894736842.0,157894737,61844780731.1
f313cc28ac8831cffe8ffbdc2ebd555esyu80,1851105263158,43505180273.5,9526315789.5,0,1.70218407935e+11
d4ab22e56999e0d580097485cc9b894dws6q8,1105263157,346491228.167,289473684.5,52631579,292613224.458
66918567e20553d0ea934319f03aa990s4iw4,54766210526315,29760400682.8,52631579.0,0,1.13444643103e+12
e66ff20b42460a1b57bc228a41aee0d2h46rq,57315789474,6027631579.0,210526316.0,0,11686853586.2
fdf908d608a629d5ebde14819231878dojel8,31052631579,1617933723.19,368421052.0,0,5793930458.84
332ef2c7189603a497fc89345ee4f5605i5xw,53842105264,21065789473.8,12921052631.5,4578947368,19840477910.8
796961698c2f2442e73c5195062370caawzzo,15000000000,3868421052.75,210526316.0,52631579,6427574341.11
8e46e0478d1fda88696becb31ff7978am9gxx,12609684210527,27950385434.0,947368421.0,0,2.0070507912e+11
64f6b099082e4fb2e8da7ba4ae9abdead2cej,52631579,26315789.5,26315789.5,0,26315789.5
e37605942fcc9ebfb519e9934848d082bcckz,210526315,210526315.0,210526315.0,210526315,0.0
6a915c4ab5b57adc8bcac0c083cbdd84oh25i,137421052631,1607054284.91,52631579.0,0,10241918324.3
c5c8a28a166913512f5bffa6a49788c5b0uaa,210526316,118421052.75,131578947.5,0,77843155.1186
49eaad86d095aa5af75ce34e59e4b7f1mmf9q,3410105263158,3.80076023392e+11,736842106.0,0,1.07127800612e+12
b7515e5f181a6d4884674897226cfe9cpd6d6,6105263158,2157894737.0,1263157895.0,0,2336925081.5
1d69e006699adba0c79ab06f2f622445nuu63,1246000000000,3.09278947368e+11,1.14289473684e+11,789473684,4.2414135328e+11
91440cf49af851458802edc54d0e09a9f746z,5421052632,1526315789.5,973684210.5,52631579,1801046171.94
2018327d4625d2919af96ff30797fcbbp5wtz,210526315,210526315.0,210526315.0,210526315,0.0
eadaa2a8e7873171eb8741f3b669036b2tndi,263157895,87719298.3333,0.0,0,124053821.385
d4b9000117b51e0b147d8237e090240engjbz,480157894737,15677138882.4,7736842105.0,0,30257030680.8
05f327ba853313444da03bbc41c1cf2ac8cbo,193210526316,4550979960.33,789473684.0,0,16523536739.0
6d033ec559ea79a8ffb90d80e0b24e93j82av,69684210526,2183309985.98,52631579.0,0,7542444330.59
1aff5028921c16c733ab37b918b0f0208ixot,53910052631579,1.15414292612e+11,842105264.0,0,2.24120854702e+12
6d78e62e80782d87f3cbed3f0eed2e322bwdj,9105263158,3315789473.8,1210526316.0,52631579,3584670347.13
13caa4118edaf99e7536b3de2f9d8b25vlbh9,3603052631579,11357858313.6,315789474.0,0,1.44096689198e+11
b0b7a92d73f679521097bd885fde3c80k2n0z,64188631578947,1.03157442611e+11,2000000000.0,0,2.26637754758e+12
f19b51b5fd87ac2e095df91f8dd30fc2plpqe,3979578947368,1.94409734013e+11,45894736842.0,0,4.9583109657e+11
ddeff8845651493ea08967b48ce1b059ght16,137684210526,18333333333.3,3000000000.0,0,33723037746.5
3d478f33fc7d57d04a6c67497d8f761fe0ubg,68210526315,11603508771.8,3894736842.0,0,20702303293.1
dcd54d7afa6820e3f00e1c9e83aecc7b4f3lw,1970210526316,25233082706.8,4263157895.0,0,1.52250866578e+11
75339aea3f29d7d9a8d67ed3fe1c89c3owsq5,6372000000000,18551993541.5,2000000000.0,0,1.36925151775e+11
a457d0f0da4d571704c1e23d8ccc819bbqc7t,9105263158,9105263158.0,9105263158.0,9105263158,0.0
3deb06a8a41a0ddd86662dad7b19f6e63swbd,50161473684211,5.39359721618e+11,34789473684.0,52631579,4.53635320092e+12
eb8f9ca4a23586f5acc770fff966f654dy7g0,894736842,894736842.0,894736842.0,894736842,0.0
f63a52832536475a5d58ccf15de825d7lj2ga,2551947368421,82469762641.9,33894736842.0,0,1.91749879052e+11
6dda4416128acf038e87fc81b600b96drgty0,3507315789474,25714752675.0,526315790.0,0,1.42991057472e+11
5106dcca581b63cf2226110a9048ee4846sxb,52631579,52631579.0,52631579.0,52631579,0.0
35925d2293127747bb0beee4dbe87ff7om9b5,859842105263,4388969365.3,526315789.0,0,30200378575.7
c69e65de28937ebe1b94e7785afd94158thqk,62469368421052,32171136120.8,1210526316.0,0,1.12004893027e+12
f40e26d7b93ae5334940b89dd955ba05pnrro,232947368421,22885964912.3,315789474.0,0,64175575882.5
0d0b3d6dc27d0f8eed70971f8c6bec1bdrs0f,686789473684,16168527379.1,1315789474.0,0,69911320347.4
f05e55c9876726eec645f64b1e28d02674gkk,9789473684,1967105263.12,236842105.0,0,3171236891.33
9b4face97377970a46dbe9f6ed046410e0c9c,631578948,315789474.0,315789474.0,0,315789474.0
aef58a7dec137a9601179e648888e5cfpancm,11578947368,11578947368.0,11578947368.0,11578947368,0.0
00a79ebd15f0b24a0a3b5794457cd8ed7dng1,583105263158,14392515816.4,1894736842.0,0,52738464831.1
7e1e0638b7d0c6ff554f4192747d15fas4tsc,2034842105263,74763729977.2,15026315789.5,0,2.38637019787e+11
5065622236cf204c8da8f93e7b01c88bkp46s,14947368421,3231578947.2,315789474.0,52631579,5859821407.33
1a134153e65648b0c4ef5901574e9bc2apmu7,2017263157894,12783471837.5,105263158.0,0,98129928697.1
514d8bd71a1bcce21f2137998fba94c33dzt6,67981842105263,92300430441.3,3631578947.0,0,1.8423598142e+12
20d31f20169e8612fe13818891f88a83r66gm,578947368,578947368.0,578947368.0,578947368,0.0
3e038564a8d86aabed919ab06bb5a4fa7wzi7,1070578947368,37207430340.6,4368421053.0,0,1.21497464528e+11
03a1e81cb7bcd15014489a6f752c9d5b7pvel,179421052632,15756140351.0,2473684210.5,210526316,34464183727.4
2e3ad0a283b3bfd9e72b82d538cec21bj731n,2157894737,1421052632.0,1421052632.0,684210527,736842105.0
f2a3c79448c73ae74e85868f5aba7e35jj906,96578947369,4557773744.77,947368421.0,0,14458065509.6
4e93afe26c37d83222cae214925e4305qmtxw,315789473,315789473.0,315789473.0,315789473,0.0
aebc6840a787b600ff3bb0ee002ef79clz0h6,2282789473684,1.34132427844e+11,10526315790.0,157894737,4.46437848469e+11
698da938f6fc36305616aa6f8affd53fobj5y,50029263157895,2.13074074074e+11,2921052631.5,0,3.03899090971e+12
4c46b1ea933d574a985776ed356312505nagr,26052631579,11684210526.3,6894736842.0,2105263158,10346445676.4
ff5069626488d0409be146cff3f1f2eak2n7a,15684210527,15684210527.0,15684210527.0,15684210527,0.0
655a95d80489d145052254616787cb84fwqid,9105263158,4552631579.0,4552631579.0,0,4552631579.0
cd9eb48899da5a76845a93468f7e4619p5krh,521052631579,5.21052631579e+11,5.21052631579e+11,521052631579,0.0
ae29b39843141a73b39ada671ce6b6c0yxlb6,306315789473,70798245613.9,16894736842.0,526315789,1.00008766544e+11
67c528e41ae0184e8ec3eb06dcf708436qd6f,92947368421,92947368421.0,92947368421.0,92947368421,0.0
fc55907bd04d1457f15aac7480491f5eh1rqf,7789473684,2671052631.75,1421052632.0,52631579,3137295754.78
67a6f2a4bac5edf36af9ce62e789f869uw5vy,6409842105263,2.11618591934e+11,15105263158.0,0,7.94731871679e+11
9393cc68d0357d7b200a94fdf93ee3cf7xg5l,453105263158,49877990430.7,14657894737.0,105263158,89596152304.5
f725c5b4cece8353da7a636fcba0ecb5yxshd,647473684210,16526689063.1,3473684210.5,0,45937720443.0
d6d3daba4bea632d7f5a4e2c5146f109dkd4m,368421052,368421052.0,368421052.0,368421052,0.0
f4797a6001d15069addda558974f5b91h3jqr,52631579,52631579.0,52631579.0,52631579,0.0
384ba7c5a8ccf55d174080d9ad7de9b8mfysi,499000000000,6409008414.44,105263158.0,0,29269143973.9
3694aa599f836a57b671ee0814b071775i1nf,3573789473684,22343629565.7,1157894737.0,0,1.60371399329e+11
972bf5aae656504d6075a36141725b2dycvh6,50029157894737,82559044988.5,1894736842.0,0,1.89546082697e+12
2098114d221f19846d0ff0de3c25afd5jv253,13105263158,1213943950.79,631578947.0,0,1899900642.93
d3920630f4891b9ef1a8a199ce5c830aua4yi,1263157895,1263157895.0,1263157895.0,1263157895,0.0
ea57e35acda9a8f8b75f4d9bc049f74d7qx3t,1098473684210,11087461300.3,526315789.5,0,94364153893.4
fcf145547a7198f9acb1e6af40cb3669umqgf,841473684210,12382075471.7,868421053.0,0,70624794583.2
9e6c3e875daaafef93b562d21157d5f3ns965,56263157895,14280701754.3,4184210526.5,368421052,19906769467.0
1689122c3b25d9e7adc626de84c10006fr2n5,16368421053,1854251012.08,263157895.0,0,4267237206.99
35dc24ada8fc6b802abb2208958ee18924bzm,1447789473685,17597076023.4,1105263157.5,0,1.13275194381e+11
1758bdc3bb61f05fdc8a7263979a322eb58dl,9210526316,2754385964.67,1657894736.5,368421052,3075784350.47
9f34ed261596a1114cefe81158c5617biq26c,4736842106,305263157.879,105263158.0,0,591705312.778
68d86b6d3ea755612857ca74352db92f734dx,3736842105,1973684210.5,1973684210.5,210526316,1763157894.5
bbf6e01c22bc624df5fe19aaa6729669ne90x,22842105263,3391812865.56,157894737.0,0,7098745596.83
d2ebe13374f25a12865d50c17af1dad7yspzq,350947368422,14363157894.7,789473684.0,0,62669786886.4
15e7068e841df3f00857b9b1db46e79200trv,7421052632,2701754386.33,368421053.0,315789474,3337116966.23
c58ffa073b3b3deb4e993ee5dd05347cmvfur,51421052632,7970760233.83,1578947368.5,0,12341793188.2
a2135d8630f4d7fb3914c46a049779b0zbssb,1860105263158,70020000000.0,3184210526.0,0,2.70381835654e+11
315c2961e4d94af4e9f0f9ba806483e99hdo7,31789473684,11000000000.0,1157894737.0,52631579,14707301218.7
08981037e7a6c9032716ff25b15c9de25p63s,66985684210526,1.38354782363e+11,14894736842.0,0,2.12613859784e+12
6c6c3559c5f656c71348f7cadf29bb12okgl1,96684210526,17928792569.6,6684210526.0,0,28111199041.3
1df5be644b8963750305092eb8ec878ayba4x,967157894737,4410695062.7,52631579.0,0,30098706104.1
3e85a43950c71b1988a814682abd4392yakvp,2644000000000,33068627451.0,2842105263.0,0,1.72710788742e+11
a2fca0af76b3e867767068d121b72b20pxx6e,1631578947,743859649.2,842105263.0,52631579,550955408.504
6661da0a583fa40e5a0c850a70a42c60zcmkg,694000000000,9454251012.14,1210526315.0,0,59083730053.0
6afb66f850c82cdf7f148488a7706d743lk7b,2081526315790,15131756756.8,473684211.0,0,1.39879311261e+11
2ff45eee79b8eecaafedc0b7f675acd4fd0oa,48000000000,6198830409.33,157894737.0,0,13458662536.8
e1972d63b9881f67b4a9dfb79f467ddduhmrd,181052631578,4352309344.77,52631579.0,0,17781621717.4
ff92ea4abd33ed38601287f0e1d6726dmgx1f,559842105263,20302465023.3,6631578948.0,52631579,43696664758.9
87d674775b542a8c19027f94b5ff230fu6dbq,6515421052631,7383489736.58,473684211.0,0,1.0980029562e+11
422b82b6a6069dc4a540ad0b21f33cf5vs5zc,572421052631,5011476664.12,1526315789.0,0,20005288254.9
4731be79b5c7e894dabe5986e747b97bd6yxh,848473684211,4.24736842106e+11,4.24736842106e+11,1000000000,4.23736842106e+11
40efc98d259ee36a8c2a387ba49f39d0fa39h,2116052631579,15220574162.7,210526316.0,0,1.21643886044e+11
26190fcf0babdbe0b0d903f325c52873tpj7e,58789473684,58789473684.0,58789473684.0,58789473684,0.0
0b7b89e4e36908ddc32dfd2b46fe52dbp6by5,12842105263,1865497075.89,368421053.0,52631579,3893955280.44
934f288198c746d305f7cfee0d24e6cbh7h6t,60259684210526,1.45305598119e+11,1421052632.0,0,2.45261684109e+12
a3bb80bdf8f7ff9db47d946ee7dcd27ebla0k,1315789474,894736842.5,894736842.5,473684211,421052631.5
d9fd476fd5de1073476bf858bebf7ac931x53,894736842,894736842.0,894736842.0,894736842,0.0
2ae25a72c71cc83d8fb5159daf07bde454eg7,332736842106,7102604997.36,52631579.0,0,35217581355.5
3d63497ba76bbf6a1b27967f345b5426pox5e,107842105263,7639588100.7,1631578947.5,368421053,19356319493.8
adfa9cafb96e4c433e015833dce4ae44v0spc,204789473684,28533834586.4,5210526316.0,52631579,52758639324.7
898650f23088dcceb113666e3b277f71oqygk,178789473685,21321329639.9,8631578947.0,0,39688570760.4
7a9519ae09e328b09d18473f96ef075fzrs1v,6421052632,3078947368.5,2815789473.5,263157895,2374990888.03
537f38e5fcf2656968e0a1752dd494ba8z1jc,1473684211,1298245614.33,1263157895.0,1157894737,131286224.229
f89bbf9f0e76fb73dc09aefc3f5c4481eu8hl,1210526316,1210526316.0,1210526316.0,1210526316,0.0
dfb1898b34e4fd1a390856352ebcc274py6xn,105000000000,17887218045.1,1736842105.0,263157895,35847447832.2
a8b8959fe64f490d32fc15a5d1144f87qj9ai,86421052632,14763157895.0,526315790.0,105263158,32047398962.2
2acc0c4be725c0ef1ff525cbe7652bb7fpgv8,18526315790,2777327935.15,894736842.0,0,4887228312.18
4620e5a8d03a6ad63eed26d059108678yyys8,34684210526,8779605262.94,5263157895.0,0,9859842214.07
a2bb8b3e3ae4566203eb5b3021b4d594pohf7,263947368421,12486036519.9,2210526315.5,0,33802783550.5
14ee9c57479322f490da4e684fd810afdj716,736842105,736842105.0,736842105.0,736842105,0.0
36473d4c641c4c09c20c80e2ab35a36dwzp5d,7315789474,1859649123.0,1078947368.5,0,2498876324.96
b6bde5800b36e034e895a171e30557fd0q110,144684210526,7869674185.48,3368421052.0,157894737,21908954193.5
6b53c1bde0365845db761b2b9acbab3fhmafz,105263158,48872180.5,52631579.0,0,31227909.2903
dca5511f98c979d61927d92216d2c09a362tk,2631578948,128173374.647,52631579.0,0,333990157.717
cb065ff55bfddfcf150d5bdfbbd81f95gh5cl,38052631579,10644736842.5,1605263158.5,1315789474,15824407626.4
8807b0d38e7a999be7332aff2f79b3ecoi562,56732894736842,38799333242.8,3526315790.0,0,9.8506871582e+11
e9da47d61c7d904fd85af747e81f8dbavmzbs,5157894737,1771929824.67,105263158.0,52631579,2394335163.32
a027780df5d0312919d41edfd4947f27odx7t,3822789473684,13263617741.7,105263158.0,0,1.53359758048e+11
9a14697a537697a028ee67599fda03053txvm,206157894737,3348101265.79,526315790.0,0,14318982117.3
d6759f4797bee4214c3df5ff6d8fc47bc4cnu,131526315790,17771929824.7,3052631579.0,52631579,32546310022.8
eeda0d135495167db9425fc5fa3a5e3ex2zel,1315789474,1315789474.0,1315789474.0,1315789474,0.0
b7c4f67613c2af7e544f01359d4fccc7l5f7y,8471842105263,70299321924.4,894736842.0,0,6.01457548069e+11
a3a652a99637a827683fce05745a717d76jc7,25736842105,13407894736.8,11552631579.0,4789473684,7880897958.45
f41bbf266cceb8a053f2d8124acebc6dtruwi,1052631579,1052631579.0,1052631579.0,1052631579,0.0
be04a8669a67ee8bcb4fc8fd542e79a3oq0a9,53910315789473,70969412166.8,105263158.0,0,1.7743728151e+12
c9a05446f66b4fd1d8d5a22f2663239cfqi65,11157894737,2192982456.33,342105263.5,52631579,4026994171.33
25d75fd439571c1d9b946f5ec833786063vom,1736842106,863157894.8,1000000000.0,0,589473684.293
fb6814db96bbaf61f42270a85f0f62adunxft,147473684210,18950657894.7,3657894737.0,631578947,37867618534.8
74f0d79bddf23e5f6dcb1e1dddfa6d45kj5io,126789473685,3317300428.14,315789474.0,0,14170624855.9
13719fb5d6bfd11c7f11a0319ce0701dx6war,228894736842,6218543046.36,1105263158.0,52631578,22923880801.4
197df3c39ccbdbcef8df349a4d8d6896nvofq,71368421053,5197076023.42,1368421053.0,0,10135534463.3
638753854c89f7f3bdcce441b2deaf76r0btd,4290947368421,86751437417.1,13105263158.0,0,4.21452719797e+11
d5ab1130efa445246085968a1787a14ddfszv,622526315790,49229450029.6,1315789473.0,315789473,1.13360251519e+11
1a9c554b044c77239b63636008d353d4vy9kh,1999684210527,7962978132.75,1368421053.0,0,58408549692.6
26c1040f91273c23c380b4b07f1f2428xvh37,50641578947368,1.39744672841e+11,4105263158.0,0,1.95206525352e+12
89942a7dee6adb45e0ef0f5b437be710cpj2g,142368421053,1707954918.5,52631579.0,0,8566567837.75
3b1e9ed0fb41d79220db81cbd37e3f3epmuru,60368421052,4892288861.64,105263158.0,0,11530573558.3
6a7801dc542bc59be1c4945f1019f750xt6xx,4526315789,1535885167.27,1315789474.0,52631579,1355258406.9
71d4c2f9d5147c0957576be27b55ab74s0unl,223578947368,1731195805.6,631578947.0,0,7698566311.06
beb82b247712ae4194fe9f2a4e31ab766360m,302263157895,9174538911.41,1526315789.0,0,34361009321.0
cab7ecf98fd0489389a3a8d3961defb3k66og,789473684,298245614.0,52631579.0,52631579,347350699.406
4ca0886f78367e0dce1e4e99003ea13dmp6zp,139315789474,26349282296.6,9105263158.0,842105263,39245498502.7
